title,company,location,date,url,department,workplace_type,source,description,position_type
משרות בחטיבת הדיגיטל וטכנולוגיות המידע,"הקריה הרפואית רמב""ם",Haifa,2026-06-07,https://www.rambam.org.il/about-rambam/careers/,,onsite,rambam,הקריירה הטכנולוגית שלך מתחילה כאן >> בואו לבנות איתנו את עתיד הדיגיטל וטכנולוגיות המידע בתחום הבריאות לצפייה במשרות בחטיבת הדיגיטל וטכנולוגיות המידע,
משרות מקצועות הבריאות,"הקריה הרפואית רמב""ם",Haifa,2026-06-07,https://www.rambam.org.il/about-rambam/careers/,,onsite,rambam,"אנחנו מחפשים אנשי ונשות מקצוע פארא-רפואיים שרוצים ורוצות לעבוד בסביבה רפואית דינמית, רב-מקצועית ומלאת עשייה >> בואו לבנות איתנו את עתיד מקצועות הבריאות לצפייה במשרות מקצועות הבריאות והפרא-רפואה",
עורך/ת מכרזים והתקשרויות,"הקריה הרפואית רמב""ם",Haifa,2026-06-07,https://campaign.adamtotal.co.il?d=YDQhe82wLawSf08Y%2fvhFOQ%3d%3d,,onsite,rambam,"תיאור התפקיד אחריות וביצוע הליכי מכרז ועריכת חוזים איסוף צרכים, תוך הבנה עסקית, וכתיבת מסמכים ביצוע מו""מ מורכב השתלבות בצוות מגוון ומקצועי בתפקיד מאתגר ובעל אחריות רבה דרישות התפקיד תואר ראשון בכלכלה/ מנהל עסקים/תעשיה וניהול תואר ראשון נוסף בתחום רלוונטי - יתרון ניסיון קודם בעריכת מכרזים/חוזים/רגולציה היכרות ועבודה על פי חוק חובת המכרזים ותקנותיו - יתרון ניסיון קודם בניהול מו""מ מורכבים ניסיון קודם בעבודה עם ספקים אסטרטרגים כישורים נוספים ראייה עסקית ומערכתית יכולת עבודה במערכות מורכבות אסרטיביות ויכולת הובלת מו""מ יכולת עבודה אינטגרטיבית עם ממשקים מרובים יכולת תעדוף ועבודה על מספר משימות במקביל כישורים בינאישיים גבוהים להגשת מועמדות למשרה * רק פניות מתאימות ייענו",
ראש/ת יחידת מכרזים והתקשרויות,"הקריה הרפואית רמב""ם",Haifa,2026-06-07,https://campaign.adamtotal.co.il?d=VGnzav6tkVPzlpKSTYFRHQ%3d%3d,,onsite,rambam,"תיאור התפקיד הובלת יחידה העוסקת בניהול הליכי מכרזים, התקשרויות ועריכת חוזים, תוך אחריות מקצועית וניהולית על תהליכי העבודה ביחידה אחריות על תכנון, הובלה ובקרה של הליכי מכרז והתקשרות, משלב איסוף הצרכים והבנת הצורך העסקי, דרך כתיבת מסמכים, ניהול תהליך הבחירה וגיבוש חוזים ניהול משא ומתן מורכב מול ספקים, לרבות ספקים אסטרטגיים, תוך עמידה בדרישות החוק והרגולציה ניהול צוות עובדים מקצועי ומגובש, לרבות חלוקת משימות, ליווי, חניכה, בקרה שוטפת, תעדוף עומסים וקידום תהליכי שיפור עבודה אינטגרטיבית מול ממשקים מרובים בארגון (מחלקת כספים, ייעוץ משפטי, הנהלה ועוד) תפקיד ניהולי מאתגר, בעל אחריות רחבה והשפעה משמעותית על איכות, תקינות ויעילות תהליכי ההתקשרות בארגון דרישות התפקיד תואר ראשון בכלכלה / מנהל עסקים / תעשייה וניהול תואר שני – יתרון ניסיון בניהול עובדים או הובלת צוותים מקצועיים ניסיון קודם בניהול או הוב",
עוזר/ת חשב בתאגיד הבריאות,"הקריה הרפואית רמב""ם",Haifa,2026-06-07,https://campaign.adamtotal.co.il?d=Ovft58aZcQfD6QdoaIbscw%3d%3d,,onsite,rambam,"תיאור התפקיד ניהול צוות עובדים ניהול חשבונאי של חברת-בת בתחום מסחור ידע ופיתוח טכנולוגיות (חברה קטנה) ניהול תחום מחקר בחברת האם אחריות על תהליכי גבייה דיווח שוטף ולקיחת חלק בהכנת דוחות כספיים תקופתיים עבודה מול ממשקים חיצוניים דרישות התפקיד תעודת ""רואה חשבון מוסמך"" בוגר/ת ביג 5 ניסיון קודם בתפקיד דומה - יתרון משמעותי ניסיון קודם מארגון גדול/גוף ממשלתי/מלכ""ר - יתרון משמעותי ניסיון ניהולי קודם - יתרון היכרות עם SAP - יתרון בקיאות בחוקי המס בקיאות בתחומי הנהלת חשבונות שליטה מלאה בתוכנות OFFICE, בפרט ב- EXCEL כישורים נוספים יכולת עבודה עצמאית יכולת לקיחת אחריות על מגוון משימות ותהליכי עבודה יכולת לעבוד בסדר וארגון כישורים בינאישיים חזקים ויכולת עבודה בצוות אחריות ומסירות נכונות להשתלב בתפקיד מאתגר, תוך עמידה בלוחות זמנים להגשת מועמדות למשרה * רק פניות מתאימות ייענו",
ממונה/ממונת בטיחות,"הקריה הרפואית רמב""ם",Haifa,2026-06-07,https://campaign.adamtotal.co.il?d=cuf5x%2bCep8vYRimiLuHvXQ%3d%3d,,onsite,rambam,"תיאור התפקיד שמירה על עמידה בתקנים ונהלים בתחום הבטיחות ברחבי בית החולים ביצוע מבדקי בטיחות, ביקורות וסקרי בטיחות שוטפים סיורים במחלקות השונות סיוע בבניית תכניות לשיפור תרבות הבטיחות הארגונית הפקת דוחות תקופתיים דרישות התפקיד 12 שנות לימוד תעודת ״ממונה בטיחות״ כישורים נוספים שליטה ביישומי Office בדגש על Excel אנגלית - שליטה טובה נכונות לעבודה דינאמית ומאתגרת יכולת עבודה בצוות מול ממשקים מרובים להגשת מועמדות למשרה",
אחראי/ת חומרים מסוכנים ורעלים,"הקריה הרפואית רמב""ם",Haifa,2026-06-15,https://tinyurl.com/2b77jvm3?latest,,onsite,rambam,"תיאור התפקיד ליחידת הבטיחות של בית החולים דרוש/ה רכז/ת חומרים מסוכנים ורעלים.התפקיד כולל יישום נהלי בטיחות ורגולציה, ייעוץ מקצועי לעובדים ולמנהלים, ופיקוח על תהליכי עבודה עם חומרים מסוכנים – תוך הקפדה על בטיחות, תקנות וסטנדרטים מקצועיים. ריכוז והובלת תחום החומרים המסוכנים פיקוח במחלקות השונות על תהליכי עבודה עם חומרים מסוכנים מתן ייעוץ מקצועי לצוותים בשטח יישום תקנות ונהלים בהתאם לחוקים ולתקנות ביצוע הדרכות והטמעת נהלי בטיחות עבודה מול רגולטורים וגורמים פנים-ארגוניים דרישות התפקיד 12 שנות לימוד תעודת ""ממונה בטיחות בעבודה"" ניסיון בעבודה עם חומרים מסוכנים או רעלים השכלה רלוונטית (כימיה, בטיחות, איכות הסביבה, וכד') השתלמות ענפית בכימיה - יתרון נכונות לעבודה דינמית בשטח מול ממשקים מרובים כישורים נוספים יכולת למידה עצמאית וקליטה מהירה יכולת ניהול זמן כישורי הדרכה יכולת עבודה מול מגוון ממשקים לה",
דימותן/דימותנית,"הקריה הרפואית רמב""ם",Haifa,2026-06-07,https://campaign.adamtotal.co.il?d=yOy%2bMiokzosiqP%2beSOtv1w%3d%3d,,onsite,rambam,"תיאור התפקיד עבודה עם מערכות דימות מתקדמות (CT, MRI, US ועוד) התמקצעות בבית חולים על-איזורי, מרכז טראומה משמעותי עבודה כחלק מצוות רב-מקצועי מוביל בתחומו הזדמנות לעבודה יציבה לטווח ארוך דרישות התפקיד תואר ראשון בדימות רפואי B.Sc רישיון כ""דימותן רפואי"" ממשרד הבריאות ניסיון קודם בתחום הדימות – יתרון נכונות לעבודה במשמרות כישורים נוספים יכולת סבלנות ואמפתיה יכולת עבודה מול ממשקים מרובים אחריות אישית גבוהה מחויבות ורצון להשתלב בתפקיד לטווח ארוך להגשת מועמדות למשרה* רק פניות מתאימות ייענו",
מהנדס/ת חשמל לאגף הבינוי,"הקריה הרפואית רמב""ם",Haifa,2026-06-07,https://campaign.adamtotal.co.il?d=221Crv2enwvYcQu%2fKnOA7w%3d%3d,,onsite,rambam,"תיאור התפקיד ניהול, פיקוח וליווי פרויקטים בתחום החשמל והתשתיות הקריטיות אחריות על מערכות חשמל חיוניות ותומכות חיים בסביבה רפואית עבודה מול מערכות מורכבות ושמירה על רציפות תפקודית 24/7 ליווי עבודות במערכות מתח נמוך, מתח גבוה, גנרציה, UPS ומערכות יתירות ניהול עבודות קבלנים, יועצים וספקים, משלב התכנון ועד המסירה בקרה על איכות הביצוע, עמידה בדרישות רגולציה, תקנים ומפרטים מעקב אחר תקציבים, לוחות זמנים, סיכונים וחסמים השתתפות בישיבות מקצועיות והובלת תהליכי קבלת החלטות ליווי בדיקות, הרצות, אינטגרציה ואכלוס מערכות שילוב בין הנדסה, ניהול, פיקוח ותיאום רב־מערכתי דרישות התפקיד מהנדס/ת חשמל מוסמך/ת רישיון חשמלאי/ת ניסיון של 5 שנים לפחות בניהול / פיקוח / ביצוע פרויקטי חשמל ניסיון קודם עם תשתיות קריטיות או מערכות מורכבות ניסיון קודם בעבודה מול קבלנים, מתכננים ויועצים יכולת קריאת תוכניות חשמל והבנה מערכת",
מפקח/ת פרויקטים לאגף הבינוי,"הקריה הרפואית רמב""ם",Haifa,2026-06-07,https://campaign.adamtotal.co.il?d=fczF6BT7z4Dd4w54VvxFBw%3d%3d,,onsite,rambam,"תיאור התפקיד ניהול ופיקוח על פרויקטי בינוי ותשתיות מורכבים אחריות על ביצוע עבודות באתרי הבנייה בבית החולים ביצוע בקרה על איכות הביצוע, עמידה בלוחות זמנים ושמירה על רציפות תפקודית בסביבה רפואית רגישה ומורכבת אחריות על תיאום בין גורמים מקצועיים רבים, כולל ניהול ותיאום בין קבלנים, ספקים ויועצים דרישות התפקיד הנדסאי/ת בניין מוסמך/ת ניסיון של 3 שנים לפחות בפיקוח או ניהול ביצוע בפרויקטי בינוי ניסיון קודם בעבודה מול קבלנים ומערכות יכולת קריאת תוכניות והבנה טכנית גבוהה כישורים נוספים כישורים בינאישיים גבוהים יכולת עבודה עצמאית יכולת ניהול וביצוע מספר משימות במקביל יכולת עבודה מול ממשקים מרובים אחריות אישית גבוהה נכונות לעבודה בתפקיד דינמי תחת לוחות זמנים לחוצים להגשת מועמדות למשרה* רק פניות מתאימות ייענו",
PMO לאגף הבינוי,"הקריה הרפואית רמב""ם",Haifa,2026-06-07,https://campaign.adamtotal.co.il?d=jzIubCuoV599WTcXs371uQ%3d%3d,,onsite,rambam,"תיאור התפקיד תמיכה והובלה של תחום תוכניות העבודה בקרה וניהול לוחות זמנים ותקציבים של פרויקטי בינוי ותשתיות רפואיות בסביבה מורכבת ודינמית עבודה שוטפת מול גורמים פנים וחוץ ארגוניים, כולל מנהלי פרויקטים, יועצים, מתכננים וקבלנים הטמעת תהליכי עבודה באגף לצד שימוש והטמעת במערכות לניהול פרויקטים בנייה ותחזוקה של כלי בקרה ומדדי ביצוע KPI ביצוע ניהול סיכונים והצפת חסמים ריכוז ישיבות סטטוס ומעקב דרישות התפקיד הנדסאי/ת תעשייה וניהול / לימודי הנדסה / כלכלה / תחום רלוונטי אחר ניסיון קודם בתפקיד PMO בפרויקטים מתחום הבינוי / תשתיות / מערכות מורכבות ניסיון בעבודה בסביבה מרובת פרויקטים - יתרון משמעותי שליטה טובה מאוד ב- EXCEL ו- POWERPOINT ניסיון בעבודה עם מערכות כגון Monday / MS Project / Primavera - יתרון כושר ביטוי גבוה בכתב ובעל פה כישורים נוספים יכולת עבודה עצמאית לצד עבודת צוות יכולת עבודה מול ממשקים",
נציג/ת שירות טלפוני,"הקריה הרפואית רמב""ם",Haifa,2026-06-07,https://www.rambam.org.il/about-rambam/careers/,,onsite,rambam,"תיאור התפקיד מתן מענה והכוונה למטופלים ובני משפחותיהם במגוון פלטפורמות, בכתב ובעל פה תיאום וזימון תורים במערכות רפואיות מתקדמות וחדשניות ממשקים פנים וחוץ ארגוניים השתלבות בצוות מגובש ומקצועי שפועל בכל יום כדי לשפר את חוויית המטופל ולהעניק מענה אנושי, רגיש ומקצועי סביבת עבודה מכילה ותומכת, הון אנושי מצוין, תחושת שליחות ועבודה עם משמעות",
בקר/ית תקציבי/ת למחקרים קליניים,"הקריה הרפואית רמב""ם",Haifa,2026-06-07,https://campaign.adamtotal.co.il?d=FI9fEMXr1rclS4Dw3rCuGw%3d%3d,,onsite,rambam,"תיאור התפקיד בקרה תקציבית על מחקרים קליניים בשטח ליווי בניית תקציבי מחקר בהנחיית כלכלן אגף המחקר מעקב אחר ביצועי המחקרים והבטחת גבייה בהתאם לפעילות שבוצעה ממשק יומיומי ועבודה שוטפת עם אגף הכספים ואגף המחקר, כולל מתאמות ומתאמי מחקר וחוקרים עבודה מול צוותים והון אנושי מקצועי ומוביל בתחומו דרישות התפקיד תואר ראשון בתחום מדעי או בכלכלה/מנהל עסקים ניסיון קודם בתיאום מחקרים קליניים - יתרון ניסיון קודם בתפקידים כלכליים - יתרון ניסיון קודם בעבודה עם תקציבי מחקר או מערכות בריאות - יתרון שליטה מלאה בתוכנת אקסל כישורים נוספים יכולת אנליטית וירידה לפרטים יכולת עבודה עצמאית וביצוע בקרה בשטח יכולת עבודת צוות תקשורת בין-אישית טובה ויכולת עבודה מול מגוון גורמים להגשת מועמדות למשרה* רק פניות מתאימות ייענו",
מזכיר/ה רפואי/ת,"הקריה הרפואית רמב""ם",Haifa,2026-06-07,https://tinyurl.com/2dzhcuzg?latest,,onsite,rambam,"תיאור התפקיד עבודה מול מגוון צוותים: אדמיניסטרטיבי, סיעודי ורפואי עבודה מול מוזמנים ומטופלים עבודה מול יומנים וזימון תורים דרישות התפקיד 12 שנות לימוד לפחות תעודת מזכירות רפואית ניסיון קודם בתפקיד דומה - יתרון ניסיון בעבודה אדמיניסטרטיבית כישורים נוספים ייצוגיות ויחסי אנוש טובים יכולת למידה מהירה שליטה מלאה בתוכנות Office להגשת מועמדות למשרה* רק פניות מתאימות ייענו",
"מזכיר/ה ללשכת סמנכ""ל הכספים","הקריה הרפואית רמב""ם",Haifa,2026-06-07,https://campaign.adamtotal.co.il?d=qpJtuL3uQRHPf9Gjgvsd2Q%3d%3d,,onsite,rambam,"תיאור התפקיד ניהול יומן דינמי ותיאום פגישות מרובות משתתפים סיוע שוטף למנהלת הלשכה הכנת חומרים לפגישות, מצגות וישיבות לפי צורך עבודה מול ממשקים בכירים בארגון ומחוצה לו דרישות התפקיד ניסיון באדמיניסטרציה בכירה של דרגים גבוהים – לפחות שנתיים שליטה מלאה ביישומי Office בדגש על Outlook ו-PowerPoint שליטה בשפה העברית כולל יכולת ניסוח בכתב ובעל-פה השכלה אקדמית - יתרון כישורים נוספים יכולת עבודה בסביבה מרובת משימות ותחת לחץ סדר, ארגון ויכולת תעדוף גבוהה יוזמה, אחריות אישית ויכולת הגדלת ראש יחסי אנוש מצוינים ויכולת עבודה עם דרגים בכירים, תוך שמירה על דיסקרטיות ואמינות ברמה גבוהה מאוד להגשת מועמדות למשרה",
