title,company,location,date,url,department,workplace_type,source,description,position_type
נציג/ת מכירות אשראי,הפניקס,ראשון לציון,2026-07-01,https://www.fnx.co.il/career/open-positions/50073955,SMART,onsite,phoenix,תחום SMART תפקיד נציג/ת מכירות אשראי מיקום המשרה ראשון לציון,
מנהל/ת פרויקטים סיכון כולל וביטוחי,הפניקס,ראשון לציון,2026-07-01,https://www.fnx.co.il/career/open-positions/50055001,ניהול סיכונים,onsite,phoenix,תחום ניהול סיכונים תפקיד מנהל/ת פרויקטים סיכון כולל וביטוחי מיקום המשרה ראשון לציון,
מנהל/ת פרויקטים,הפניקס,ראשון לציון,2026-07-01,https://www.fnx.co.il/career/open-positions/50054853,תחום ביטוח כללי,onsite,phoenix,תחום תחום ביטוח כללי תפקיד מנהל/ת פרויקטים מיקום המשרה ראשון לציון,
מנהל/ת השקעות אשראי לא סחיר,הפניקס,ראשון לציון,2026-07-01,https://www.fnx.co.il/career/open-positions/50400236,Phoenix Capital partners,onsite,phoenix,תחום Phoenix Capital partners תפקיד מנהל/ת השקעות אשראי לא סחיר מיקום המשרה ראשון לציון,
"מנהל/ת יישום, רגולציה ופיתוח מוצרי פרט",הפניקס,ראשון לציון,2026-07-01,https://www.fnx.co.il/career/open-positions/50009115,תחום בריאות,onsite,phoenix,"תחום תחום בריאות תפקיד מנהל/ת יישום, רגולציה ופיתוח מוצרי פרט מיקום המשרה ראשון לציון",
מנהל/ת פרויקטים,הפניקס,ראשון לציון,2026-07-01,https://www.fnx.co.il/career/open-positions/50007757,מטה שירות,onsite,phoenix,תחום מטה שירות תפקיד מנהל/ת פרויקטים מיקום המשרה ראשון לציון,
נציג/ת שירות רכב SMART,הפניקס,ראשון לציון,2026-07-01,https://www.fnx.co.il/career/open-positions/50007094,SMART,onsite,phoenix,תחום SMART תפקיד נציג/ת שירות רכב SMART מיקום המשרה ראשון לציון,
מנהל/ת מדור CRM ושולחנות עבודה,הפניקס,ראשון לציון,2026-07-01,https://www.fnx.co.il/career/open-positions/50018449,חטיבת טכנולוגיות מערכות מידע וחדשנות,onsite,phoenix,תחום חטיבת טכנולוגיות מערכות מידע וחדשנות תפקיד מנהל/ת מדור CRM ושולחנות עבודה מיקום המשרה ראשון לציון,
ML Engineer,הפניקס,ראשון לציון,2026-07-01,https://www.fnx.co.il/career/open-positions/50400196,חטיבת טכנולוגיות מערכות מידע וחדשנות,onsite,phoenix,תחום חטיבת טכנולוגיות מערכות מידע וחדשנות תפקיד ML Engineer מיקום המשרה ראשון לציון,
בקרית אשראי,הפניקס,ראשון לציון,2026-07-01,https://www.fnx.co.il/career/open-positions/50079403,כספים,onsite,phoenix,תחום כספים תפקיד בקרית אשראי מיקום המשרה ראשון לציון,
DATA ENGINEER,הפניקס,ראשון לציון,2026-07-01,https://www.fnx.co.il/career/open-positions/50400180,חטיבת טכנולוגיות מערכות מידע וחדשנות,onsite,phoenix,תחום חטיבת טכנולוגיות מערכות מידע וחדשנות תפקיד DATA ENGINEER מיקום המשרה ראשון לציון,
מנהל/ת מוצר,הפניקס,ראשון לציון,2026-07-01,https://www.fnx.co.il/career/open-positions/50063468,"טרנספומציית AI, דיגיטל וחדשנות עסקית",onsite,phoenix,"תחום טרנספומציית AI, דיגיטל וחדשנות עסקית תפקיד מנהל/ת מוצר מיקום המשרה ראשון לציון",
"ר""צ בקרה ופרויקטים",הפניקס,ראשון לציון,2026-07-01,https://www.fnx.co.il/career/open-positions/50041380,כספים,onsite,phoenix,"תחום כספים תפקיד ר""צ בקרה ופרויקטים מיקום המשרה ראשון לציון",
אנליסט/ית,הפניקס,ראשון לציון,2026-07-01,https://www.fnx.co.il/career/open-positions/50077866,Phoenix Capital partners,onsite,phoenix,תחום Phoenix Capital partners תפקיד אנליסט/ית מיקום המשרה ראשון לציון,
"עו""ד",הפניקס,ראשון לציון,2026-07-01,https://www.fnx.co.il/career/open-positions/50011042,אגף לייעוץ משפטי,onsite,phoenix,"תחום אגף לייעוץ משפטי תפקיד עו""ד מיקום המשרה ראשון לציון",
רכז/ת תפעול קרנות השקעה,הפניקס,ראשון לציון,2026-07-01,https://www.fnx.co.il/career/open-positions/50037555,כספים,onsite,phoenix,תחום כספים תפקיד רכז/ת תפעול קרנות השקעה מיקום המשרה ראשון לציון,
מנהל/ת השקעות קונצרני,הפניקס,ראשון לציון,2026-07-01,https://www.fnx.co.il/career/open-positions/50400140,Phoenix Capital partners,onsite,phoenix,תחום Phoenix Capital partners תפקיד מנהל/ת השקעות קונצרני מיקום המשרה ראשון לציון,
דאטה אנליסט/ית,הפניקס,ראשון לציון,2026-07-01,https://www.fnx.co.il/career/open-positions/50400118,SMART,onsite,phoenix,תחום SMART תפקיד דאטה אנליסט/ית מיקום המשרה ראשון לציון,
חתמ/ת עסקים,הפניקס,ראשון לציון,2026-07-01,https://www.fnx.co.il/career/open-positions/50011203,תחום ביטוח כללי,onsite,phoenix,תחום תחום ביטוח כללי תפקיד חתמ/ת עסקים מיקום המשרה ראשון לציון,
מנהל/ת מטה מערך הסוכנים,הפניקס,ראשון לציון,2026-07-01,https://www.fnx.co.il/career/open-positions/50058774,תחום ביטוח כללי,onsite,phoenix,תחום תחום ביטוח כללי תפקיד מנהל/ת מטה מערך הסוכנים מיקום המשרה ראשון לציון,
חתם/ת קו ראשון,הפניקס,ראשון לציון,2026-07-01,https://www.fnx.co.il/career/open-positions/50057037,תחום ביטוח כללי,onsite,phoenix,תחום תחום ביטוח כללי תפקיד חתם/ת קו ראשון מיקום המשרה ראשון לציון,
מנהל/ת פיתוח עסקי מוצרי ביטוח,הפניקס,ראשון לציון,2026-07-01,https://www.fnx.co.il/career/open-positions/50073326,תחום ביטוח כללי,onsite,phoenix,תחום תחום ביטוח כללי תפקיד מנהל/ת פיתוח עסקי מוצרי ביטוח מיקום המשרה ראשון לציון,
נציג/ת תביעות הסדרי צד ג',הפניקס,ראשון לציון,2026-07-01,https://www.fnx.co.il/career/open-positions/50047880,מערך תביעות ראשי,onsite,phoenix,תחום מערך תביעות ראשי תפקיד נציג/ת תביעות הסדרי צד ג' מיקום המשרה ראשון לציון,
AI/ML PRODUCT,הפניקס,ראשון לציון,2026-07-01,https://www.fnx.co.il/career/open-positions/50079322,חטיבת טכנולוגיות מערכות מידע וחדשנות,onsite,phoenix,תחום חטיבת טכנולוגיות מערכות מידע וחדשנות תפקיד AI/ML PRODUCT מיקום המשרה ראשון לציון,
רכז/ת בק אופיס,הפניקס,ראשון לציון,2026-07-01,https://www.fnx.co.il/career/open-positions/50028633,כספים,onsite,phoenix,תחום כספים תפקיד רכז/ת בק אופיס מיקום המשרה ראשון לציון,
