title,company,location,date,url,department,workplace_type,level,source,position_type
לבורנט/ית .M. Sc במדעי הטבע,c3,ירושלים,2026-05-04,https://hujicareer.co.il/jobs/%d7%9c%d7%91%d7%95%d7%a8%d7%a0%d7%98-%d7%99%d7%aa-m-sc-%d7%91%d7%9e%d7%93%d7%a2%d7%99-%d7%94%d7%98%d7%91%d7%a2/,,onsite,junior,huji,
דרושים אנשי טיפול בראשון לציון,c3,ראשון לציון,2026-05-04,https://hujicareer.co.il/jobs/7640/,,onsite,junior,huji,
סטודנט/ית לעזרה אדמיניסטרטיבית תכנית עמיתי מרטין בובר,HUJI Career,ירושלים,2026-05-04,https://hujicareer.co.il/jobs/%d7%a1%d7%98%d7%95%d7%93%d7%a0%d7%98-%d7%99%d7%aa-%d7%9c%d7%a2%d7%96%d7%a8%d7%94-%d7%90%d7%93%d7%9e%d7%99%d7%a0%d7%99%d7%a1%d7%98%d7%a8%d7%98%d7%99%d7%91%d7%99%d7%aa-%d7%aa%d7%9b%d7%a0%d7%99%d7%aa/,,onsite,junior,huji,
רכז/ת אדמיניסטרטיבי/ת - בפקולטה לרפואה,HUJI Career,ירושלים,2026-05-04,https://hujicareer.co.il/jobs/%d7%a8%d7%9b%d7%96-%d7%aa-%d7%90%d7%93%d7%9e%d7%99%d7%a0%d7%99%d7%a1%d7%98%d7%a8%d7%98%d7%99%d7%91%d7%99-%d7%aa-%d7%91%d7%a4%d7%a7%d7%95%d7%9c%d7%98%d7%94-%d7%9c%d7%a8%d7%a4%d7%95%d7%90%d7%94/,,onsite,junior,huji,
סוקר/ת ומבדקי איכות ובטיחות מזון,HUJI Career,,2026-05-04,https://hujicareer.co.il/jobs/%d7%a1%d7%95%d7%a7%d7%a8-%d7%aa-%d7%95%d7%9e%d7%91%d7%93%d7%a7%d7%99-%d7%90%d7%99%d7%9b%d7%95%d7%aa-%d7%95%d7%91%d7%98%d7%99%d7%97%d7%95%d7%aa-%d7%9e%d7%96%d7%95%d7%9f/,,onsite,junior,huji,
סטודנט/ית למחלקת הגרפיקה בחטיבת החדשות,LOGO 10,ירושלים,2026-05-04,https://hujicareer.co.il/jobs/%d7%a1%d7%98%d7%95%d7%93%d7%a0%d7%98-%d7%99%d7%aa-%d7%9c%d7%9e%d7%97%d7%9c%d7%a7%d7%aa-%d7%94%d7%92%d7%a8%d7%a4%d7%99%d7%a7%d7%94-%d7%91%d7%97%d7%98%d7%99%d7%91%d7%aa-%d7%94%d7%97%d7%93%d7%a9%d7%95-3/,,onsite,junior,huji,
מפיק/ת תוכניות ו/או מהדורות בחטיבת החדשות,LOGO 10,ירושלים,2026-05-04,https://hujicareer.co.il/jobs/%d7%9e%d7%a4%d7%99%d7%a7-%d7%aa-%d7%aa%d7%95%d7%9b%d7%a0%d7%99%d7%95%d7%aa-%d7%95-%d7%90%d7%95-%d7%9e%d7%94%d7%93%d7%95%d7%a8%d7%95%d7%aa-%d7%91%d7%97%d7%98%d7%99%d7%91%d7%aa-%d7%94%d7%97%d7%93%d7%a9/,,onsite,junior,huji,
תחקירן/ית ומפיק/ה לכאן רשת ב' לחטיבת החדשות,LOGO 10,,2026-05-04,https://hujicareer.co.il/jobs/%d7%aa%d7%97%d7%a7%d7%99%d7%a8%d7%9f-%d7%99%d7%aa-%d7%95%d7%9e%d7%a4%d7%99%d7%a7-%d7%94-%d7%9c%d7%9b%d7%90%d7%9f-%d7%a8%d7%a9%d7%aa-%d7%91-%d7%9c%d7%97%d7%98%d7%99%d7%91%d7%aa-%d7%94%d7%97%d7%93/,,onsite,junior,huji,
סטודנט/ית ללשכה המשפטית בתאגיד השידור הישראלי,LOGO 10,ירושלים,2026-05-04,https://hujicareer.co.il/jobs/%d7%a1%d7%98%d7%95%d7%93%d7%a0%d7%98-%d7%99%d7%aa-%d7%9c%d7%9c%d7%a9%d7%9b%d7%94-%d7%94%d7%9e%d7%a9%d7%a4%d7%98%d7%99%d7%aa-%d7%91%d7%aa%d7%90%d7%92%d7%99%d7%93-%d7%94%d7%a9%d7%99%d7%93%d7%95%d7%a8/,,onsite,junior,huji,
דרוש/ה מנהל/ת מרפאה רב מקצועית למרכז ירושלמי לבריאות הנפש,Israeli_Civil_Service_Commission.svg,ירושלים,2026-05-04,https://hujicareer.co.il/jobs/%d7%93%d7%a8%d7%95%d7%a9-%d7%94-%d7%9e%d7%a0%d7%94%d7%9c-%d7%aa-%d7%9e%d7%a8%d7%a4%d7%90%d7%94-%d7%a8%d7%91-%d7%9e%d7%a7%d7%a6%d7%95%d7%a2%d7%99%d7%aa-%d7%9c%d7%9e%d7%a8%d7%9b%d7%96-%d7%99%d7%a8%d7%95/,,onsite,junior,huji,
ללשכת הבריאות ירושלים דרוש/ה מפקח/ת מזון,Israeli_Civil_Service_Commission.svg,ירושלים,2026-05-04,https://hujicareer.co.il/jobs/%d7%9c%d7%9c%d7%a9%d7%9b%d7%aa-%d7%94%d7%91%d7%a8%d7%99%d7%90%d7%95%d7%aa-%d7%99%d7%a8%d7%95%d7%a9%d7%9c%d7%99%d7%9d-%d7%93%d7%a8%d7%95%d7%a9-%d7%94-%d7%9e%d7%a4%d7%a7%d7%97-%d7%aa-%d7%9e%d7%96%d7%95/,,onsite,junior,huji,
משרות סטודנט/ית - חטיבת הסייבר משטרת ישראל,חטיבת הסייבר,ירושלים,2026-05-04,https://hujicareer.co.il/jobs/7628/,,onsite,junior,huji,
משרת סטודנט.ית לבנק מוביל בירושלים,description-logo,ירושלים,2026-05-04,https://hujicareer.co.il/jobs/%d7%9e%d7%a9%d7%a8%d7%aa-%d7%a1%d7%98%d7%95%d7%93%d7%a0%d7%98-%d7%99%d7%aa-%d7%9c%d7%91%d7%a0%d7%a7-%d7%9e%d7%95%d7%91%d7%99%d7%9c-%d7%91%d7%99%d7%a8%d7%95%d7%a9%d7%9c%d7%99%d7%9d/,,onsite,junior,huji,
רכז.ת חונכויות ליחידה לשוויון הזדמנויות בקמפוס עין כרם,HUJI Career,ירושלים,2026-05-04,https://hujicareer.co.il/jobs/%d7%a8%d7%9b%d7%96-%d7%aa-%d7%97%d7%95%d7%a0%d7%9b%d7%95%d7%99%d7%95%d7%aa-%d7%9c%d7%99%d7%97%d7%99%d7%93%d7%94-%d7%9c%d7%a9%d7%95%d7%95%d7%99%d7%95%d7%9f-%d7%94%d7%96%d7%93%d7%9e%d7%a0%d7%95%d7%99/,,onsite,junior,huji,
"עובדים סוציאליים, מרפאים בעיסוק ויועצי תעסוקה",c3,,2026-05-04,https://hujicareer.co.il/jobs/%d7%a2%d7%95%d7%91%d7%93%d7%99%d7%9d-%d7%a1%d7%95%d7%a6%d7%99%d7%90%d7%9c%d7%99%d7%99%d7%9d-%d7%9e%d7%a8%d7%a4%d7%90%d7%99%d7%9d-%d7%91%d7%a2%d7%99%d7%a1%d7%95%d7%a7-%d7%95%d7%99%d7%95%d7%a2%d7%a6/,,onsite,junior,huji,
רכז/ת נושא מינהל רפואי ופרויקטים למרכז רפואי שמיר,111111,,2026-05-04,https://hujicareer.co.il/jobs/%d7%a8%d7%9b%d7%96-%d7%aa-%d7%a0%d7%95%d7%a9%d7%90-%d7%9e%d7%99%d7%a0%d7%94%d7%9c-%d7%a8%d7%a4%d7%95%d7%90%d7%99-%d7%95%d7%a4%d7%a8%d7%95%d7%99%d7%a7%d7%98%d7%99%d7%9d-%d7%9c%d7%9e%d7%a8%d7%9b%d7%96/,,onsite,junior,huji,
"למשרד התקשורת, לאגף בכיר שידורים, דרוש/ה סטודנט/ית",MinistryOfCom,ירושלים,2026-05-04,https://hujicareer.co.il/jobs/%d7%9c%d7%9e%d7%a9%d7%a8%d7%93-%d7%94%d7%aa%d7%a7%d7%a9%d7%95%d7%a8%d7%aa-%d7%9c%d7%90%d7%92%d7%a3-%d7%91%d7%9b%d7%99%d7%a8-%d7%a9%d7%99%d7%93%d7%95%d7%a8%d7%99%d7%9d-%d7%93%d7%a8%d7%95%d7%a9-%d7%94/,,onsite,junior,huji,
עורך/ת תסקירי סביבה .M. Sc,c3,ירושלים,2026-05-04,https://hujicareer.co.il/jobs/%d7%a2%d7%95%d7%a8%d7%9a-%d7%aa-%d7%aa%d7%a1%d7%a7%d7%99%d7%a8%d7%99-%d7%a1%d7%91%d7%99%d7%91%d7%94-m-sc/,,onsite,junior,huji,
מומחה/ית מערכות הזדהות - האגף למחשוב,HUJI Career,ירושלים,2026-05-04,https://hujicareer.co.il/jobs/%d7%9e%d7%95%d7%9e%d7%97%d7%94-%d7%99%d7%aa-%d7%9e%d7%a2%d7%a8%d7%9b%d7%95%d7%aa-%d7%94%d7%96%d7%93%d7%94%d7%95%d7%aa-%d7%94%d7%90%d7%92%d7%a3-%d7%9c%d7%9e%d7%97%d7%a9%d7%95%d7%91/,,onsite,junior,huji,
טכנופדגוג - היחידה להוראה ולמידה,HUJI Career,ירושלים,2026-05-04,https://hujicareer.co.il/jobs/%d7%98%d7%9b%d7%a0%d7%95%d7%a4%d7%93%d7%92%d7%95%d7%92-%d7%94%d7%99%d7%97%d7%99%d7%93%d7%94-%d7%9c%d7%94%d7%95%d7%a8%d7%90%d7%94-%d7%95%d7%9c%d7%9e%d7%99%d7%93%d7%94/,,onsite,junior,huji,
רכז.ת לסטודנטים מהחברה האתיופית,לוגו-המרכז-הרב-תחומי-02,ירושלים,2026-05-04,https://hujicareer.co.il/jobs/%d7%a8%d7%9b%d7%96-%d7%aa-%d7%9c%d7%a1%d7%98%d7%95%d7%93%d7%a0%d7%98%d7%99%d7%9d-%d7%9e%d7%94%d7%97%d7%91%d7%a8%d7%94-%d7%94%d7%90%d7%aa%d7%99%d7%95%d7%a4%d7%99%d7%aa/,,onsite,junior,huji,
כותב/ת תוכן בבית הספר למנהל עסקים,HUJI Career,ירושלים,2026-05-04,https://hujicareer.co.il/jobs/%d7%9b%d7%95%d7%aa%d7%91-%d7%aa-%d7%aa%d7%95%d7%9b%d7%9f-%d7%91%d7%91%d7%99%d7%aa-%d7%94%d7%a1%d7%a4%d7%a8-%d7%9c%d7%9e%d7%a0%d7%94%d7%9c-%d7%a2%d7%a1%d7%a7%d7%99%d7%9d/,,onsite,junior,huji,
Marketing Manager,6887caff008e7f93e889abb8,מהבית,2026-05-04,https://hujicareer.co.il/jobs/marketing-manager/,,remote,junior,huji,
"מנהל/ת תחום מחקר, הערכה ומדידה לעיריית ירושלים",jerusalem,ירושלים,2026-04-29,https://hujicareer.co.il/jobs/%d7%9e%d7%a0%d7%94%d7%9c-%d7%aa-%d7%aa%d7%97%d7%95%d7%9d-%d7%9e%d7%97%d7%a7%d7%a8-%d7%94%d7%a2%d7%a8%d7%9b%d7%94-%d7%95%d7%9e%d7%93%d7%99%d7%93%d7%94-%d7%9c%d7%a2%d7%99%d7%a8%d7%99%d7%99%d7%aa-%d7%99/,,onsite,junior,huji,
דרוש/ה סטודנט/ית לחוק חופש המידע במשרד התקשורת,MinistryOfCom,ירושלים,2026-04-29,https://hujicareer.co.il/jobs/%d7%93%d7%a8%d7%95%d7%a9-%d7%94-%d7%a1%d7%98%d7%95%d7%93%d7%a0%d7%98-%d7%99%d7%aa-%d7%9c%d7%97%d7%95%d7%a7-%d7%97%d7%95%d7%a4%d7%a9-%d7%94%d7%9e%d7%99%d7%93%d7%a2-%d7%91%d7%9e%d7%a9%d7%a8%d7%93-%d7%94/,,onsite,junior,huji,
סטודנט/ית לפרויקט זמני בארכיון תאגיד השידור הישראלי,LOGO 10,ירושלים,2026-04-29,https://hujicareer.co.il/jobs/%d7%a1%d7%98%d7%95%d7%93%d7%a0%d7%98-%d7%99%d7%aa-%d7%9c%d7%a4%d7%a8%d7%95%d7%99%d7%a7%d7%98-%d7%96%d7%9e%d7%a0%d7%99-%d7%91%d7%90%d7%a8%d7%9b%d7%99%d7%95%d7%9f-%d7%aa%d7%90%d7%92%d7%99%d7%93-%d7%94/,,onsite,junior,huji,
רכז.ת תרבות ופנאי באגודת הסטודנטים,אגודת הסטודנטים,ירושלים,2026-04-29,https://hujicareer.co.il/jobs/%d7%a8%d7%9b%d7%96-%d7%aa-%d7%aa%d7%a8%d7%91%d7%95%d7%aa-%d7%95%d7%a4%d7%a0%d7%90%d7%99-%d7%91%d7%90%d7%92%d7%95%d7%93%d7%aa-%d7%94%d7%a1%d7%98%d7%95%d7%93%d7%a0%d7%98%d7%99%d7%9d/,,onsite,junior,huji,
רכז.ת תמיכת למידה וזכויות מילואים באגודת הסטודנטים,אגודת הסטודנטים,ירושלים,2026-04-29,https://hujicareer.co.il/jobs/%d7%a8%d7%9b%d7%96-%d7%aa-%d7%aa%d7%9e%d7%99%d7%9b%d7%aa-%d7%9c%d7%9e%d7%99%d7%93%d7%94-%d7%95%d7%96%d7%9b%d7%95%d7%99%d7%95%d7%aa-%d7%9e%d7%99%d7%9c%d7%95%d7%90%d7%99%d7%9d-%d7%91%d7%90%d7%92%d7%95/,,onsite,junior,huji,
רכז.ת חברה ערבית באגודת הסטודנטים,אגודת הסטודנטים,ירושלים,2026-04-29,https://hujicareer.co.il/jobs/%d7%a8%d7%9b%d7%96-%d7%aa-%d7%97%d7%91%d7%a8%d7%94-%d7%a2%d7%a8%d7%91%d7%99%d7%aa-%d7%91%d7%90%d7%92%d7%95%d7%93%d7%aa-%d7%94%d7%a1%d7%98%d7%95%d7%93%d7%a0%d7%98%d7%99%d7%9d/,,onsite,junior,huji,
מהנדס/ת או הנדסאי/ת בניין,logo_big,תל אביב,2026-04-29,https://hujicareer.co.il/jobs/%d7%9e%d7%94%d7%a0%d7%93%d7%a1-%d7%aa-%d7%90%d7%95-%d7%94%d7%a0%d7%93%d7%a1%d7%90%d7%99-%d7%aa-%d7%91%d7%a0%d7%99%d7%99%d7%9f/,,onsite,junior,huji,
עוזר/ת אדמיניסטרטיבי/ת במרכז לרפואה חישובית,HUJI Career,ירושלים,2026-04-29,https://hujicareer.co.il/jobs/%d7%a2%d7%95%d7%96%d7%a8-%d7%aa-%d7%90%d7%93%d7%9e%d7%99%d7%a0%d7%99%d7%a1%d7%98%d7%a8%d7%98%d7%99%d7%91%d7%99-%d7%aa-%d7%91%d7%9e%d7%a8%d7%9b%d7%96-%d7%9c%d7%a8%d7%a4%d7%95%d7%90%d7%94-%d7%97%d7%99/,,onsite,junior,huji,
"סטודנט ללשכת מנכ""ל משרד הפנים",משרד הפנים לוגו,ירושלים,2026-04-29,https://hujicareer.co.il/jobs/%d7%a1%d7%98%d7%95%d7%93%d7%a0%d7%98-%d7%9c%d7%9c%d7%a9%d7%9b%d7%aa-%d7%9e%d7%a0%d7%9b%d7%9c-%d7%9e%d7%a9%d7%a8%d7%93-%d7%94%d7%a4%d7%a0%d7%99%d7%9d/,,onsite,junior,huji,
סטודנט לאגף למידה ארגונית במשרד הפנים,משרד הפנים לוגו,ירושלים,2026-04-29,https://hujicareer.co.il/jobs/%d7%a1%d7%98%d7%95%d7%93%d7%a0%d7%98-%d7%9c%d7%90%d7%92%d7%a3-%d7%9c%d7%9e%d7%99%d7%93%d7%94-%d7%90%d7%a8%d7%92%d7%95%d7%a0%d7%99%d7%aa-%d7%91%d7%9e%d7%a9%d7%a8%d7%93-%d7%94%d7%a4%d7%a0%d7%99%d7%9d/,,onsite,junior,huji,
חוקר/ת M. Sc. / Ph. D. במדעי הטבע,c3,ירושלים,2026-04-29,https://hujicareer.co.il/jobs/%d7%97%d7%95%d7%a7%d7%a8-%d7%aa-m-sc-ph-d-%d7%91%d7%9e%d7%93%d7%a2%d7%99-%d7%94%d7%98%d7%91%d7%a2/,,onsite,junior,huji,
מנהל/ת גיוס ומיתוג במשרד התקשורת,MinistryOfCom,ירושלים,2026-04-29,https://hujicareer.co.il/jobs/7593/,,onsite,junior,huji,
סטודנט/ית לאגף תקציב הפיתוח במשרד החינוך,HUJI Career,ירושלים,2026-04-29,https://hujicareer.co.il/jobs/%d7%a1%d7%98%d7%95%d7%93%d7%a0%d7%98-%d7%99%d7%aa-%d7%9c%d7%90%d7%92%d7%a3-%d7%aa%d7%a7%d7%a6%d7%99%d7%91-%d7%94%d7%a4%d7%99%d7%aa%d7%95%d7%97-%d7%91%d7%9e%d7%a9%d7%a8%d7%93-%d7%94%d7%97%d7%99%d7%a0/,,onsite,junior,huji,
טכנאי/ת רדיו במשרה חלקית לתאגיד השידור הישראלי,LOGO 10,ירושלים,2026-04-29,https://hujicareer.co.il/jobs/%d7%98%d7%9b%d7%a0%d7%90%d7%99-%d7%aa-%d7%a8%d7%93%d7%99%d7%95-%d7%91%d7%9e%d7%a9%d7%a8%d7%94-%d7%97%d7%9c%d7%a7%d7%99%d7%aa-%d7%9c%d7%aa%d7%90%d7%92%d7%99%d7%93-%d7%94%d7%a9%d7%99%d7%93%d7%95%d7%a8/,,onsite,junior,huji,part_time
משפטן/ית למחלקת מימון פרויקטים,unnamed,תל אביב,2026-04-29,https://hujicareer.co.il/jobs/%d7%9e%d7%a9%d7%a4%d7%98%d7%9f-%d7%99%d7%aa-%d7%9c%d7%9e%d7%97%d7%9c%d7%a7%d7%aa-%d7%9e%d7%99%d7%9e%d7%95%d7%9f-%d7%a4%d7%a8%d7%95%d7%99%d7%a7%d7%98%d7%99%d7%9d/,,onsite,junior,huji,
עוזר/ת למפעיל ציוד הוראה ומולטימדיה בפקולטה לרפואה,HUJI Career,ירושלים,2026-04-29,https://hujicareer.co.il/jobs/%d7%a2%d7%95%d7%96%d7%a8-%d7%aa-%d7%9c%d7%9e%d7%a4%d7%a2%d7%99%d7%9c-%d7%a6%d7%99%d7%95%d7%93-%d7%94%d7%95%d7%a8%d7%90%d7%94-%d7%95%d7%9e%d7%95%d7%9c%d7%98%d7%99%d7%9e%d7%93%d7%99%d7%94-%d7%91%d7%a4/,,onsite,junior,huji,
עורך/ת משנה לחדשות כאן 11,LOGO 10,ירושלים,2026-04-29,https://hujicareer.co.il/jobs/%d7%a2%d7%95%d7%a8%d7%9a-%d7%aa-%d7%9e%d7%a9%d7%a0%d7%94-%d7%9c%d7%97%d7%93%d7%a9%d7%95%d7%aa-%d7%9b%d7%90%d7%9f-11/,,onsite,junior,huji,
דרושים עובדים סוציאליים למשרד הביטחון,לוגו משרד הביטחון,,2026-04-29,https://hujicareer.co.il/jobs/%d7%93%d7%a8%d7%95%d7%a9%d7%99%d7%9d-%d7%a2%d7%95%d7%91%d7%93%d7%99%d7%9d-%d7%a1%d7%95%d7%a6%d7%99%d7%90%d7%9c%d7%99%d7%99%d7%9d-%d7%9c%d7%9e%d7%a9%d7%a8%d7%93-%d7%94%d7%91%d7%99%d7%98%d7%97%d7%95/,,onsite,junior,huji,
למעבדות בריאות הציבור דרוש/ה סטודנט/ית למדעי החיים/ביולוגיה/ביוטכנולוגיה,HUJI Career,ירושלים,2026-04-27,https://hujicareer.co.il/jobs/%d7%9c%d7%9e%d7%a2%d7%91%d7%93%d7%95%d7%aa-%d7%91%d7%a8%d7%99%d7%90%d7%95%d7%aa-%d7%94%d7%a6%d7%99%d7%91%d7%95%d7%a8-%d7%93%d7%a8%d7%95%d7%a9-%d7%94-%d7%a1%d7%98%d7%95%d7%93%d7%a0%d7%98-%d7%99%d7%aa/,,onsite,junior,huji,
מנהלן/ית הוראה ותלמידים - הפקולטה למשפטים,HUJI Career,ירושלים,2026-04-27,https://hujicareer.co.il/jobs/%d7%9e%d7%a0%d7%94%d7%9c%d7%9f-%d7%99%d7%aa-%d7%94%d7%95%d7%a8%d7%90%d7%94-%d7%95%d7%aa%d7%9c%d7%9e%d7%99%d7%93%d7%99%d7%9d-%d7%94%d7%a4%d7%a7%d7%95%d7%9c%d7%98%d7%94-%d7%9c%d7%9e%d7%a9%d7%a4%d7%98-3/,,onsite,junior,huji,
"מנהלן/ית הוראה ותלמידים-ביה""ס לתלמידים מחו""ל ע""ש רוטברג",HUJI Career,ירושלים,2026-04-27,https://hujicareer.co.il/jobs/%d7%9e%d7%a0%d7%94%d7%9c%d7%9f-%d7%99%d7%aa-%d7%94%d7%95%d7%a8%d7%90%d7%94-%d7%95%d7%aa%d7%9c%d7%9e%d7%99%d7%93%d7%99%d7%9d-%d7%91%d7%99%d7%94%d7%a1-%d7%9c%d7%aa%d7%9c%d7%9e%d7%99%d7%93%d7%99%d7%9d/,,onsite,junior,huji,
רכז/ת היחידה ללימודי שפות - הפקולטה למדעי הרוח,HUJI Career,ירושלים,2026-04-27,https://hujicareer.co.il/jobs/%d7%a8%d7%9b%d7%96-%d7%aa-%d7%94%d7%99%d7%97%d7%99%d7%93%d7%94-%d7%9c%d7%9c%d7%99%d7%9e%d7%95%d7%93%d7%99-%d7%a9%d7%a4%d7%95%d7%aa-%d7%94%d7%a4%d7%a7%d7%95%d7%9c%d7%98%d7%94-%d7%9c%d7%9e%d7%93%d7%a2-2/,,onsite,junior,huji,
"סטודנט/ית הדרכה (הון אנושי) במשרד החדשנות, המדע והטכנולוגיה ומשרד התרבות והספורט",HUJI Career,ירושלים,2026-04-27,https://hujicareer.co.il/jobs/%d7%a1%d7%98%d7%95%d7%93%d7%a0%d7%98-%d7%99%d7%aa-%d7%94%d7%93%d7%a8%d7%9b%d7%94-%d7%94%d7%95%d7%9f-%d7%90%d7%a0%d7%95%d7%a9%d7%99-%d7%91%d7%9e%d7%a9%d7%a8%d7%93-%d7%94%d7%97%d7%93%d7%a9%d7%a0%d7%95/,,onsite,junior,huji,
מדריכ/ה טכנולוגי/ת למסלול JAVA – אזור בית שמש,budi_logo,,2026-04-27,https://hujicareer.co.il/jobs/%d7%9e%d7%93%d7%a8%d7%99%d7%9b-%d7%94-%d7%98%d7%9b%d7%a0%d7%95%d7%9c%d7%95%d7%92%d7%99-%d7%aa-%d7%9c%d7%9e%d7%a1%d7%9c%d7%95%d7%9c-java-%d7%90%d7%96%d7%95%d7%a8-%d7%91%d7%99%d7%aa-%d7%a9/,,onsite,junior,huji,
"דרוש/ה סטודנט/ית מינהל תרבות במשרד התרבות והספורט, ירושלים",HUJI Career,ירושלים,2026-04-27,https://hujicareer.co.il/jobs/%d7%93%d7%a8%d7%95%d7%a9-%d7%94-%d7%a1%d7%98%d7%95%d7%93%d7%a0%d7%98-%d7%99%d7%aa-%d7%9e%d7%99%d7%a0%d7%94%d7%9c-%d7%aa%d7%a8%d7%91%d7%95%d7%aa-%d7%91%d7%9e%d7%a9%d7%a8%d7%93-%d7%94%d7%aa%d7%a8%d7%91/,,onsite,junior,huji,
דרושים למוקדי השירות של משרד הביטחון,לוגו משרד הביטחון,תל אביב,2026-04-27,https://hujicareer.co.il/jobs/%d7%93%d7%a8%d7%95%d7%a9%d7%99%d7%9d-%d7%9c%d7%9e%d7%95%d7%a7%d7%93%d7%99-%d7%94%d7%a9%d7%99%d7%a8%d7%95%d7%aa-%d7%a9%d7%9c-%d7%9e%d7%a9%d7%a8%d7%93-%d7%94%d7%91%d7%99%d7%98%d7%97%d7%95%d7%9f/,,onsite,junior,huji,
סטודנט/ית למוקד מודיעיני באזור ירושלים,1200px-ShabakLogoText.svg,ירושלים,2026-04-27,https://hujicareer.co.il/jobs/%d7%a1%d7%98%d7%95%d7%93%d7%a0%d7%98-%d7%99%d7%aa-%d7%9c%d7%9e%d7%95%d7%a7%d7%93-%d7%9e%d7%95%d7%93%d7%99%d7%a2%d7%99%d7%a0%d7%99-%d7%91%d7%90%d7%96%d7%95%d7%a8-%d7%99%d7%a8%d7%95%d7%a9%d7%9c%d7%99/,,onsite,junior,huji,
מוביל שיפור ביצועים והטמעה בחברת אגד,Logoegged.svg,,2026-04-27,https://hujicareer.co.il/jobs/%d7%9e%d7%95%d7%91%d7%99%d7%9c-%d7%a9%d7%99%d7%a4%d7%95%d7%a8-%d7%91%d7%99%d7%a6%d7%95%d7%a2%d7%99%d7%9d-%d7%95%d7%94%d7%98%d7%9e%d7%a2%d7%94-%d7%91%d7%97%d7%91%d7%a8%d7%aa-%d7%90%d7%92%d7%93/,,onsite,junior,huji,
עובד/ת מעבדה בכיר/ה למעבדה הרב תחומית ובנק הדם,channels4_profile (1),ראשון לציון,2026-04-27,https://hujicareer.co.il/jobs/%d7%a2%d7%95%d7%91%d7%93-%d7%aa-%d7%9e%d7%a2%d7%91%d7%93%d7%94-%d7%91%d7%9b%d7%99%d7%a8-%d7%94-%d7%9c%d7%9e%d7%a2%d7%91%d7%93%d7%94-%d7%94%d7%a8%d7%91-%d7%aa%d7%97%d7%95%d7%9e%d7%99%d7%aa-%d7%95%d7%91/,,onsite,junior,huji,
דרוש/ה עובד/ת מעבדה לבנק הדם - אסותא,channels4_profile (1),,2026-04-27,https://hujicareer.co.il/jobs/%d7%93%d7%a8%d7%95%d7%a9-%d7%94-%d7%a2%d7%95%d7%91%d7%93-%d7%aa-%d7%9e%d7%a2%d7%91%d7%93%d7%94-%d7%9c%d7%91%d7%a0%d7%a7-%d7%94%d7%93%d7%9d-%d7%90%d7%a1%d7%95%d7%aa%d7%90/,,onsite,junior,huji,
"לקק""ל בירושלים דרוש/ה עובד/ת ארכיון - סטודנט/ית",unnamed (1),ירושלים,2026-04-27,https://hujicareer.co.il/jobs/%d7%9c%d7%a7%d7%a7%d7%9c-%d7%91%d7%99%d7%a8%d7%95%d7%a9%d7%9c%d7%99%d7%9d-%d7%93%d7%a8%d7%95%d7%a9-%d7%94-%d7%a2%d7%95%d7%91%d7%93-%d7%aa-%d7%90%d7%a8%d7%9b%d7%99%d7%95%d7%9f-%d7%a1%d7%98%d7%95/,,onsite,junior,huji,
עוזר/ת לראשת המדור להכשרה מקצועית ומעורבות חברתית,HUJI Career,ירושלים,2026-04-27,https://hujicareer.co.il/jobs/%d7%a2%d7%95%d7%96%d7%a8-%d7%aa-%d7%9c%d7%a8%d7%90%d7%a9%d7%aa-%d7%94%d7%9e%d7%93%d7%95%d7%a8-%d7%9c%d7%94%d7%9b%d7%a9%d7%a8%d7%94-%d7%9e%d7%a7%d7%a6%d7%95%d7%a2%d7%99%d7%aa-%d7%95%d7%9e%d7%a2%d7%95/,,onsite,junior,huji,
מינהלן/ית הוראה ותלמידים - מכון איינשטיין למתמטיקה,HUJI Career,ירושלים,2026-04-27,https://hujicareer.co.il/jobs/%d7%9e%d7%99%d7%a0%d7%94%d7%9c%d7%9f-%d7%99%d7%aa-%d7%94%d7%95%d7%a8%d7%90%d7%94-%d7%95%d7%aa%d7%9c%d7%9e%d7%99%d7%93%d7%99%d7%9d-%d7%9e%d7%9b%d7%95%d7%9f-%d7%90%d7%99%d7%99%d7%a0%d7%a9%d7%98%d7%99/,,onsite,junior,huji,
מנהל/ת היחידה לתשתיות מחקר - הרשות למחקר ופיתוח,HUJI Career,ירושלים,2026-04-27,https://hujicareer.co.il/jobs/%d7%9e%d7%a0%d7%94%d7%9c-%d7%aa-%d7%94%d7%99%d7%97%d7%99%d7%93%d7%94-%d7%9c%d7%aa%d7%a9%d7%aa%d7%99%d7%95%d7%aa-%d7%9e%d7%97%d7%a7%d7%a8-%d7%94%d7%a8%d7%a9%d7%95%d7%aa-%d7%9c%d7%9e%d7%97%d7%a7%d7%a8/,,onsite,junior,huji,
ממונה מדידות זמן ותדר במעבדה הלאומית לפיסיקה,download (8),ירושלים,2026-04-27,https://hujicareer.co.il/jobs/%d7%9e%d7%9e%d7%95%d7%a0%d7%94-%d7%9e%d7%93%d7%99%d7%93%d7%95%d7%aa-%d7%96%d7%9e%d7%9f-%d7%95%d7%aa%d7%93%d7%a8-%d7%91%d7%9e%d7%a2%d7%91%d7%93%d7%94-%d7%94%d7%9c%d7%90%d7%95%d7%9e%d7%99%d7%aa-%d7%9c/,,onsite,junior,huji,
