title,company,location,date,url,department,workplace_type,source,description,position_type
קלינאי/ת תקשורת עצמאי/ת התפתחות הילד - מחוז דרום,מכבי שירותי בריאות,דרום,2026-06-19,https://www.maccabi4u.co.il/careers/all-positions/ק-תקשורת-עצמאית-בהתפתחות-הילד-2140/,קלינאות תקשורת,onsite,maccabi,"מכבי שירותי בריאות מגייסת קלינאי/ת תקשורת בתחום התפתחות הילד מחוז דרום – במטרה להקנות ולשפר מיומנויות שפה ותקשורת של ילדים, ולאפשר מעורבות פעילה ומעצימה בחברה. מה אנחנו מציעים ? ▪ תנאים סוציאליים מורחבים (כולל סיבוס, ימי מחלה מהיום הראשון, הפרשות מכל רכיבי השכר וקרן השתלמות) ▪ סביבת עבודה מקצועית, תומכת ורב-מקצועית עם צוות מנוסה ▪ ליווי, הדרכה ופיתוח מקצועי לאורך הדרך (השתלמויות, ימי עיון והכשרות) ▪ אפשרויות קידום והתפתחות מקצועית מגוונות, כולל שילוב תחומי טיפול שונים ▪ מענק התמדה ואפשרות לקבלת מענק ללימודים מתקדמים ▪ גמישות תעסוקתית, כולל אפשרות לשילוב עבודה מהבית וביצוע ססיות על המשרה: • טיפול בילדים בעלי עיכוב התפתחותי, בילדים עם אוטיזם וילדים עם נכות סומטית עד גיל 18. • קביעת תכנית טיפול, יעדים ומטרות המבוססים על תוצאות האבחון ובשיתוף עם הורי הילד. • הורי הילד הינם שותפים מלאים לתהליך הטיפולי. • הטיפול כולל הדרכת הורים, הדרכת צוות חינוכי וקשר רציף עם גורמי טיפול נוספים. • סוגי טיפול מגוונים: פרטני, קבוצתי, מקוון והיברידי. • היקף המשרה – 10 ש""ש. בוקר + אחר הצהרים אחד. • מיקום: רחובות/ אשדוד/ באר שבע/ אשקלון/ קרית גת / יבנה/ נתיבות/דימונה דרישות התפקיד: • תואר ראשון בהפרעות תקשורת – חובה. • רישיון ממשרד הבריאות – חובה. • ניסיון של שנתיים מיחידות התפתחותיות או כל מסגרת המוכרת ע""י משרד הבריאות – חובה. • על פי הוראת משרד הבריאות, נדרש לבצע בדיקה במרפאה תעסוקתית והשלמת חיסונים, בהתאם לתכנית החיסונים של עובדי מערכת הבריאות.",
מרפא/ה בעיסוק עצמאי/ת התפתחות הילד - מחוז שרון,מכבי שירותי בריאות,השרון,2026-06-19,https://www.maccabi4u.co.il/careers/all-positions/מרפא-ה-בעיסוק-התפתחות-הילד-2145/,ריפוי בעיסוק,onsite,maccabi,"מכבי שירותי בריאות מגייסת מרפא/ה בעיסוק בתחום התפתחות הילד – מקנה לילד המטופל יכולות המאפשרות תפקוד ועצמאות מרביים במסגרת יכולותיו, מתוך רצון לסייע לילד להיות מעורב ושותף פעיל בעיסוקים בעלי מטרה, משמעות וחשיבות עבורו. על המשרה: • טיפול בילדים בעלי עיכוב התפתחותי, בילדים עם אוטיזם וילדים עם נכות סומטית עד גיל 18. • קביעת תכנית טיפול, יעדים ומטרות המבוססים על תוצאות האבחון ובשיתוף עם הורי הילד. • הטיפול כולל הדרכת הורים, הדרכת צוות חינוכי וקשר רציף עם גורמי טיפול נוספים. • סוגי טיפול מגוונים: פרטני, קבוצתי, מקוון והיברידי. • היקף המשרה – 10 ש""ש, 25% משרה. • מיקום- פתח תקווה/ הוד השרון/ כפר סבא/ רעננה/ אורנית. דרישות התפקיד: • תואר ראשון בריפוי בעיסוק – חובה. • רישיון ממשרד הבריאות – חובה. • ניסיון של שנתיים מיחידות התפתחותיות או כל מסגרת המוכרת ע""י משרד הבריאות – חובה. • על פי הוראת משרד הבריאות, נדרש לבצע בדיקה במרפאה תעסוקתית והשלמת חיסונים, בהתאם לתכנית החיסונים של עובדי מערכת הבריאות.",
מרפא/ה בעיסוק עצמאי/ת התפתחות הילד - מחוז מרכז,מכבי שירותי בריאות,מרכז,2026-06-19,https://www.maccabi4u.co.il/careers/all-positions/מרפא-ה-בעיסוק-התפתחות-הילד-2149/,ריפוי בעיסוק,onsite,maccabi,"מכבי שירותי בריאות מגייסת מרפא/ה בעיסוק בתחום התפתחות הילד – מקנה לילד המטופל יכולות המאפשרות תפקוד ועצמאות מרביים במסגרת יכולותיו, מתוך רצון לסייע לילד להיות מעורב ושותף פעיל בעיסוקים בעלי מטרה, משמעות וחשיבות עבורו. על המשרה • טיפול בילדים בעלי עיכוב התפתחותי, בילדים עם אוטיזם וילדים עם נכות סומטית עד גיל 18. • קביעת תכנית טיפול, יעדים ומטרות המבוססים על תוצאות האבחון ובשיתוף עם הורי הילד. • הטיפול כולל הדרכת הורים, הדרכת צוות חינוכי וקשר רציף עם גורמי טיפול נוספים. • סוגי טיפול מגוונים: פרטני, קבוצתי, מקוון והיברידי. • היקף המשרה – 10 ש""ש+ אחר הצהרים. • מיקום- מרכז דרישות התפקיד • תואר ראשון בריפוי בעיסוק – חובה. • רישיון ממשרד הבריאות – חובה. • ניסיון של שנתיים מיחידות התפתחותיות או כל מסגרת המוכרת ע""י משרד הבריאות – חובה. • על פי הוראת משרד הבריאות, נדרש לבצע בדיקה במרפאה תעסוקתית והשלמת חיסונים, בהתאם לתכנית החיסונים של עובדי מערכת הבריאות.",
מרפא/ה בעיסוק עצמאי/ת התפתחות הילד - מחוז ים שפלה,מכבי שירותי בריאות,השפלה,2026-06-19,https://www.maccabi4u.co.il/careers/all-positions/מרפא-ה-בעיסוק-התפתחות-הילד-2150/,ריפוי בעיסוק,onsite,maccabi,"מכבי שירותי בריאות מגייסת מרפא/ה בעיסוק בתחום התפתחות הילד – מקנה לילד המטופל יכולות המאפשרות תפקוד ועצמאות מרביים במסגרת יכולותיו, מתוך רצון לסייע לילד להיות מעורב ושותף פעיל בעיסוקים בעלי מטרה, משמעות וחשיבות עבורו. על המשרה: • טיפול בילדים בעלי עיכוב התפתחותי, בילדים עם אוטיזם וילדים עם נכות סומטית עד גיל 18. • קביעת תכנית טיפול, יעדים ומטרות המבוססים על תוצאות האבחון ובשיתוף עם הורי הילד. • הטיפול כולל הדרכת הורים, הדרכת צוות חינוכי וקשר רציף עם גורמי טיפול נוספים. • סוגי טיפול מגוונים: פרטני, קבוצתי, מקוון והיברידי. • היקף המשרה – 10 ש""ש • מיקום- ירושלים/ בית שמש/ חולון/ ראשון לציון/ מודיעין/ רמלה. דרישות התפקיד: • תואר ראשון בריפוי בעיסוק – חובה. • רישיון ממשרד הבריאות – חובה. • ניסיון של שנתיים מיחידות התפתחותיות או כל מסגרת המוכרת ע""י משרד הבריאות – חובה. • על פי הוראת משרד הבריאות, נדרש לבצע בדיקה במרפאה תעסוקתית והשלמת חיסונים, בהתאם לתכנית החיסונים של עובדי מערכת הבריאות.",
מרפא/ה בעיסוק עצמאי/ת התפתחות הילד - מחוז דרום,מכבי שירותי בריאות,דרום,2026-06-19,https://www.maccabi4u.co.il/careers/all-positions/מרפא-ה-בעיסוק-התפתחות-הילד-2151/,ריפוי בעיסוק,onsite,maccabi,"מכבי שירותי בריאות מגייסת מרפא/ה בעיסוק בתחום התפתחות הילד – מקנה לילד המטופל יכולות המאפשרות תפקוד ועצמאות מרביים במסגרת יכולותיו, מתוך רצון לסייע לילד להיות מעורב ושותף פעיל בעיסוקים בעלי מטרה, משמעות וחשיבות עבורו. על המשרה: • טיפול בילדים בעלי עיכוב התפתחותי, בילדים עם אוטיזם וילדים עם נכות סומטית עד גיל 18. • קביעת תכנית טיפול, יעדים ומטרות המבוססים על תוצאות האבחון ובשיתוף עם הורי הילד. • הטיפול כולל הדרכת הורים, הדרכת צוות חינוכי וקשר רציף עם גורמי טיפול נוספים. • סוגי טיפול מגוונים: פרטני, קבוצתי. • היקף המשרה – 10 ש""ש+ בוקר + אחר הצהרים. • מיקום- נתיבות/שדרות/באר שבע/דימונה/יבנה/אשדוד/קריית גת/רחובות. שכיר/ה + עצמא/ית דרישות התפקיד: • תואר ראשון בריפוי בעיסוק – חובה. • רישיון ממשרד הבריאות – חובה • ניסיון של שלוש שנים מיחידות התפתחותיות או כל מסגרת המוכרת ע""י משרד הבריאות – חובה. • על פי הוראת משרד הבריאות, נדרש לבצע בדיקה במרפאה תעסוקתית והשלמת חיסונים, בהתאם לתכנית החיסונים של עובדי מערכת הבריאות.",
מרפא/ה בעיסוק התפתחות הילד- מחוז שרון,מכבי שירותי בריאות,מרכז,2026-06-19,https://www.maccabi4u.co.il/careers/all-positions/מרפא-ה-בעיסוק-התפתחות-הילד-2153/,ריפוי בעיסוק,onsite,maccabi,"מכבי שירותי בריאות מגייסת מרפא/ה בעיסוק בתחום התפתחות הילד – מקנה לילד המטופל יכולות המאפשרות תפקוד ועצמאות מרביים במסגרת יכולותיו, מתוך רצון לסייע לילד להיות מעורב ושותף פעיל בעיסוקים בעלי מטרה, משמעות וחשיבות עבורו. על המשרה: • טיפול בילדים בעלי עיכוב התפתחותי, בילדים עם אוטיזם וילדים עם נכות סומטית בגילאי 0-6. • אבחון והערכה מקיף באופן פרטני או רב מקצועי, תוך שימוש בכלי תצפית וכלים סטנדרטיים. • קביעת תכנית טיפול המבוססת על יעדים ומטרות מדידות בשיתוף עם הורי הילד. • הטיפול כולל הדרכת הורים, הדרכת צוות חינוכי וקשר רציף עם גורמי טיפול נוספים. • סוגי טיפול מגוונים: פרטני, קבוצתי, רב מקצועי, מקוון והיברידי. • למידה והדרכה שוטפים הכוללים: ימי עיון, סדנאות, קורסים והשתלמויות. • היקף המשרה – 50%/55 * תקן של שכיר/ה + עצמאי/ת (היקף שעות שונה) * מיקום: נתניה, קריית השרון, פתח תקווה, הוד השרון, רעננה, כפר סבא, חדרה, חריש ראש העין ואורנית דרישות התפקיד: • תואר ראשון בריפוי בעיסוק – חובה. • רישיון ממשרד הבריאות – חובה. • יכולת עבודה בצוות - חובה. • יכולת עבודה עצמאית וקבלת החלטות - חובה. • על פי הוראת משרד הבריאות, נדרש לבצע בדיקה במרפאה תעסוקתית והשלמת חיסונים, בהתאם לתכנית החיסונים של עובדי מערכת הבריאות.",
עובד/ת מעבדה במעבדה המרכזית ברחובות,מכבי שירותי בריאות,השפלה,2026-06-19,https://www.maccabi4u.co.il/careers/all-positions/עובד-ת-מעבדה-ארצית-2260/,מעבדה,onsite,maccabi,"מכבי שירותי בריאות מגייסת עובד/ת למגה לאב – אפשרויות קידום ועבודה לטווח ארוך. במעבדות המרכזיות של מכבי תיקחו חלק משמעותי בתהליכי אבחון וקבלת ההחלטות המשפיעים על בריאותם של חברי הקופה בעזרת מערכות חדישות מהמובילות בעולם! על המשרה • עבודה במעבדה קלינית עם דגימות רפואיות משתנות. • טיפול במאסת דגימות בקצב גבוה באופן ידני ובאמצעות מכשור ממוחשב ומתוחכם. • עבודה עצמאית הכוללת גם שיתופי פעולה בצוות. • השתלבות בסביבת עבודה המעודדת הכשרות ולמידה. • משרה מלאה במשמרות בוקר, משמרת ערב ושישי אחת לחודש. • מיקום המשרה- המדע 9, רחובות דרישות התפקיד • תואר ראשון מדעי (BSc) במעבדה הרפואית או באחד התחומים: מדעי הרפואה או מדעי החיים- חובה. • תעודת הכרה במעמד עובד/ת מעבדה רפואית – יתרון • על פי הוראת משרד הבריאות, נדרש לבצע בדיקה במרפאה תעסוקתית והשלמת חיסונים, בהתאם לתכנית החיסונים של עובדי מערכת הבריאות.",
"מרפא/ה בעיסוק למכוני ריפוי בעיסוק באשדוד, אשקלון, באר שבע",מכבי שירותי בריאות,דרום,2026-06-19,https://www.maccabi4u.co.il/careers/all-positions/מרפא-ה-בעיסוק-פיזיקאלי-ת-2373/,ריפוי בעיסוק,onsite,maccabi,"תיאור המשרה: • עבודה עם מטופלים אורטופדים, נוירולוגים וקוגניטיבים, פרטנית וקבוצתית, תוך שימוש בכלי אבחון וטיפול סטנדרטים, טכנולוגיים והיברידים. • עבודה בשיתוף פעולה הדוק עם גורמים מקצועיים נוספים – פיזיוטרפיסטים, עובדים סוציאלים, רופאים וכו. • המשרה כוללת הדרכה ואפשרויות לפיתוח מקצועי ואישי. • אפשרויות השתלבות כעצמאיים.ות במודל גמיש לבעלי.ות ניסיון בתחום. דרישות התפקיד: • רשיון משרד הבריאות • נסיון בתחום – יתרון",
מרפא/ה בעיסוק במרפאת בריאות הנפש מבוגרים באשדוד,מכבי שירותי בריאות,דרום,2026-06-19,https://www.maccabi4u.co.il/careers/all-positions/מרפאה-בעיסוק-בריאות-הנפש-2375/,ריפוי בעיסוק,onsite,maccabi,"תיאור המשרה: • עבודה עצמאית הכוללת העברת אבחונים, טיפולים פרטניים וקבוצתיים. • עבודה בהתייעצות מול ממשקים מקצועיים נוספים - פסיכיאטרים, עובדים.ות סוציאליים.ות וכו'. • קבלת הדרכה לפי צורך. • אפשרויות השתלבות כעצמאיים.ות במודל גמיש לבעלי.ות ניסיון בתחום. דרישות התפקיד: • רישיון משרד הבריאות • הכשרה בתחום בריאות הנפש • ניסיון בתחום - יתרון",
מרפא/ה בעיסוק ליחידה הגריאטרית בבאר שבע,מכבי שירותי בריאות,דרום,2026-06-19,https://www.maccabi4u.co.il/careers/all-positions/מרפא-ה-בעיסוק-פיזיקאלי-ת-2376/,ריפוי בעיסוק,onsite,maccabi,"תיאור התפקיד: • עבודה בצוות רב מקצועי (גריאטר.ית, אח.ות, עובד.ת סוציאלית, פיזיוטרפטיסט.ית). • ביצוע הערכה קוגנטיבית תפקודית והדרכה למטופל ולבני המשפחה • קבלת הדרכה • עבודה כשכיר.ה או כעצמאי.ת. דרישות התפקיד: • רישיון משרד הבריאות • ניסיון בתחום - יתרון.",
מנהל/ת מכון/יחידה להתפתחות הילד,מכבי שירותי בריאות,דרום,2026-06-19,https://www.maccabi4u.co.il/careers/all-positions/מנהל-ת-מכון-להתפ-הילד-2382/,ניהול,onsite,maccabi,"תיאור התפקיד: • הובלת המכון/יחידה תוך שמירה על רמה מקצועית והקפדה על איכות הטיפול ואיכות השרות לפונים • בנייה וניהול תוכניות עבודה, כולל התייחסות לזמינות השירותים, תכניות הדרכה והשתלמויות • ניהול כח האדם במכון/יחידה • עבודה בשיתוף מנהל המרחב ומובילי התחום של הסקטורים השונים • הדרכה והטמעה של פיתוח/הנחיות חדש.ות • תכנון תקציב • המשרה משולבת עם עבודה קלינית כרופא.ה במכון/יחידה דרישות התפקיד • רופא.ת ילדים עם מומחיות בנוירולוגיה והתפתחות הילד • ניסיון ניהולי קודם - יתרון • תודעת שרות גבוהה • יחסי אנוש, יכולת הנעת עובדים",
סטודנט/ית לאֲחָיוּת לבני ברק (כהנמן),מכבי שירותי בריאות,מרכז,2026-06-19,https://www.maccabi4u.co.il/careers/all-positions/פרח-אחיות-כיתת-מכבי-2405/,אחיות,onsite,maccabi,"סטודנט/ית לאֲחָיוּת מכבי שירותי בריאות מגייסת סטודנט/ית לאֲחָיוּת לבני ברק (כהנמן) הצעד הראשון בקריירה וצבירת ניסיון בארגון שירותי הבריאות הטוב בישראל. על המשרה: סיוע לאחות מוסמכת במתן שירותי סיעוד במרפאה והתמקצעות בקהילה. במסגרת העבודה תיקח/י חלק ברשימת פעולות המאושרות על ידי משרד הבריאות. ניטור/מדידות/בדיקות/ חבישות/אק""ג ועוד מגוון פעולות בניהול מקצועי של אחות אחראית וצוות המרפאה/מתקן רפואי יתרונות התפקיד •אופק התפתחותי אישי ומקצועי - אפשרות להשתלבות בתפקידים שונים. •הזדמנות להיות חלק מצוות ולעבוד באווירה משפחתית. •היקף המשרה כ- 40% (גמיש) •מיקום המשרה - הכנמן 64, בני ברק דרישות התפקיד • סטודנט/ית ללימודי תואר ראשון בשנים א-ד' או בהסבה לאֲחָיוּת שנה א' - חובה. • מכוונות ומחויבות טיפולית. • יחסי אנוש טובים, יכולת השתלבות בצוות. • על פי הוראת משרד הבריאות, נדרש לבצע בדיקה במרפאה תעסוקתית והשלמת חיסונים, בהתאם לתכנית החיסונים של עובדי מערכת הבריאות.",
"סטודנט/ית לאֲחָיוּת להדר יוסף- ת""א",מכבי שירותי בריאות,מרכז,2026-06-19,https://www.maccabi4u.co.il/careers/all-positions/פרח-אחיות-כיתת-מכבי-2431/,אחיות,onsite,maccabi,"סטודנט/ית לאֲחָיוּת מכבי שירותי בריאות מגייסת סטודנט/ית לאֲחָיוּת להדר יוסף, ת""א הצעד הראשון בקריירה וצבירת ניסיון בארגון שירותי הבריאות הטוב בישראל. על המשרה: סיוע לאחות מוסמכת במתן שירותי סיעוד במרפאה והתמקצעות בקהילה. במסגרת העבודה תיקח/י חלק ברשימת פעולות המאושרות על ידי משרד הבריאות. ניטור/מדידות/בדיקות/ חבישות/אק""ג ועוד מגוון פעולות בניהול מקצועי של אחות אחראית וצוות המרפאה/מתקן רפואי יתרונות התפקיד •אופק התפתחותי אישי ומקצועי - אפשרות להשתלבות בתפקידים שונים. •הזדמנות להיות חלק מצוות ולעבוד באווירה משפחתית. •היקף המשרה כ- 40% (גמיש) •מיקום המשרה - קהילת סלוניקי 9, ת""א דרישות התפקיד • סטודנט/ית ללימודי תואר ראשון בשנים א-ד' או בהסבה לאֲחָיוּת שנה א' - חובה. • מכוונות ומחויבות טיפולית. • יחסי אנוש טובים, יכולת השתלבות בצוות. • על פי הוראת משרד הבריאות, נדרש לבצע בדיקה במרפאה תעסוקתית והשלמת חיסונים, בהתאם לתכנית החיסונים של עובדי מערכת הבריאות.",
אח/ות מרפאה באלעד,מכבי שירותי בריאות,מרכז,2026-06-19,https://www.maccabi4u.co.il/careers/all-positions/אח-ות-2619/,אחיות,onsite,maccabi,"על המשרה • ניהול הטיפול השוטף באוכלוסיית המבוטחים תוך הסתכלות כוללנית על המטופל ומשפחתו: זיהוי צרכי המטופל, בנית תכנית התערבות, הפניה לרופא ולגורמים טיפוליים נוספים בהתאם לצורך, ביצוע מגוון רחב של טיפולים סיעודיים, הדרכה וביצוע פעילות קידום בריאות למטופל ולמשפחתו בכל קבוצות הגיל. • שותפות בעמידה ביעדים הארגוניים במרכז הרפואי ובמחוז. • ביצוע תהליכי קידום בריאות על פי רמות המנע השונות. • אחריות לניהול והובלת תחום מקצועי. • ביצוע ביקורי בית על פי צרכי המערכת. דרישות התפקיד • אח/ות מוסמכ/ת בעל/ת רישיון קבוע לעסוק בסיעוד - חובה. • בעל/ת תעודת תואר ראשון בסיעוד/ מנהל מערכות בריאות - חובה. • מכוונות ומחויבות טיפולית. • ראיה והבנה כוללת. • יכולת קבלת החלטות באופן שקול, תוך הבנת והבניית סדרי עדיפויות. • ורסטיליות – יכולת להתמודד באופן יעיל עם מספר נושאים בו זמנית. • יחסי אנוש טובים, יכולת השתלבות בצוות. •על פי הוראת משרד הבריאות, נדרש לבצע בדיקה במרפאה תעסוקתית והשלמת חיסונים, בהתאם לתכנית החיסונים של עובדי מערכת הבריאות.",
רוקח/ת לרשת מכבי פארם - מרחב מרכז,מכבי שירותי בריאות,מרכז,2026-06-19,https://www.maccabi4u.co.il/careers/all-positions/רוקח-ת-2675/,רוקחות,onsite,maccabi,"דרושים/ות רוקחים/ות לרשת מכביפארם באזור המרכז מכבי פארם מגייסת רוקח/ת - עבודה במשמרות נוחות ללא שבתות וחגים, סביבת עבודה נעימה, הכשרות מקצועיות, אפיקי התפתחות וקידום. על המשרה: • ניפוק תרופות למטופלי הקופה, קידום בריאות ושיפור היענות המטופלים בהתאם לנהלי מכבי ומשרד הבריאות. • מתן שירות מטבי ברמה מקצועית תוך התעדכנות באופן שוטף בנהלים ומידע על תרופות חדשות. • השתתפות בימי עיון, הכשרות וקורסים הניתנים ע""י מכבי. דרישות התפקיד: • רישיון רוקחות ממשרד הבריאות – חובה. • תואר ראשון ברוקחות- חובה • תודעת שירות גבוהה. • יכולת עבודה בצוות. • על פי הוראת משרד הבריאות, נדרש לבצע בדיקה במרפאה תעסוקתית והשלמת חיסונים, בהתאם לתכנית החיסונים של עובדי מערכת הבריאות.",
עובד/ת כללי/ת - מדור מיון ופרהאנליטיקה במגה לאב רחובות,מכבי שירותי בריאות,השפלה,2026-06-25,https://www.maccabi4u.co.il/careers/all-positions/מחסנאי-ת-2742/,אחזקה ולוגיסטיקה,onsite,maccabi,"מכבי מגייסת עובד/ת כללי/ת למדור מיון דגימות במעבדה המרכזית ברחובות! על המשרה: • עובד/ת כללי/ת בארכיון המעבדה - אחראי/ת על סידור סליידים ובלוקים. • העברת דגימות בין קומות ובניינים. • קבלת בדיקות - סינון ומיון. • מיקום המשרה - המדע, רחובות. •משרה מלאה - נכונות לשעות נוספות ומשמרות ערב. דרישות התפקיד • תעודת בגרות מלאה - חובה. • בעל/ת יכולות סדר וארגון. • נכונות לעבודה דינמית. • על פי הוראת משרד הבריאות, נדרש לבצע בדיקה במרפאה תעסוקתית והשלמת חיסונים, בהתאם לתכנית החיסונים של עובדי מערכת הבריאות.",
"אח/ות בקרה וקשר לבי""ח מעייני הישועה בבני ברק",מכבי שירותי בריאות,מרכז,2026-06-19,https://www.maccabi4u.co.il/careers/all-positions/אח-ות-בקרה-וקשר-2755/,אחיות,onsite,maccabi,"אח/ות בקרה וקשר לביה""ח מעייני הישועה בבני ברק על המשרה • בקרה על נחיצות האשפוז והטיפולים שעוברים המאושפזים חברי מכבי וייעול התהליך לצמצום עלויות מבלי לפגוע בתהליך הריפוי. • מעבר במחלקות, מעקב על תיקיי האשפוז וניהול שיח מול הרופאים המטפלים. •שימוש בידע מקצועי והצגת אלטרנטיבות שמציעה מכבי להמשך טיפול בתוך הקהילה. •תיאום עם יחידות המשך הטיפול במכבי לגבי הטיפול בחולים עם יציאתם חזרה לקהילה וגורם מתאם מול המשפחות. •היקף משרה- 90% •שם בית החולים- מעייני הישועה כתובת - משה פרדו 6, בני ברק. דרישות התפקיד • בעלי תואר ראשון ובוגרי מסלול הסבה לאחיות או לחלופין תואר ראשון באחיות - חובה • רישיון קבוע לעסוק באֲחָיוּת – חובה •שנתיים ניסיון בטיפול נמרץ במחלקה פנימית מבתי חולים- חובה. •יכולת הבנה וניתוח של מצבים מורכבים ויצירתיות במתן פתרונות - חובה. •יכולת תפקוד באופן עצמאי - חובה. • על פי הוראת משרד הבריאות, נדרש לבצע בדיקה במרפאה תעסוקתית והשלמת חיסונים, בהתאם לתכנית החיסונים של עובדי מערכת הבריאות.",
מתאמ/ת מעבדה פתולוגית ברחובות,מכבי שירותי בריאות,השפלה,2026-06-19,https://www.maccabi4u.co.il/careers/all-positions/מתאמ-ת-מעבדה-ארצית-3105/,אדמיניסטרציה,onsite,maccabi,"מכבי שירותי בריאות מגייסת מתאמ/ת מעבדה למגה לאב - ללא קבלת קהל ועבודה כחלק מצוות מקצועי. על המשרה: •קבלת נתונים והקלדתם בקצב מהיר •טיפול במסמכים, סריקתם לרשומה רפואית תיוקם וגריסתם •עבודה בממשק עם עובד/ת מעבדה •מתן מענה טלפוני לרופאים ונבדקים דרישות התפקיד: •תעודת בגרות מלאה - חובה •יכולת הקלדה מהירה בעברית ובאנגלית - חובה •תעודת מזכירות רפואית - יתרון •יכולת עמידה במצבי לחץ •נכונות למשמרת ערב אחת לשבוע וליום שישי פעם בחודש •על פי הוראת משרד הבריאות, נדרש לבצע בדיקה במרפאה תעסוקתית והשלמת חיסונים, בהתאם לתכנית החיסונים של עובדי מערכת הבריאות.",
עובד/ת מעבדה המטולוגיה למגה לאב רחובות,מכבי שירותי בריאות,השפלה,2026-06-19,https://www.maccabi4u.co.il/careers/all-positions/עובד-ת-מעבדה-ארצית-3107/,מעבדה,onsite,maccabi,"על המשרה • עבודה עם דגימות משתנות •טיפול במאסת דגימות בקצב גבוה •עבודה באמצעות מכשור ממוחשב ומתוחכם. •עבודה עצמאית הכוללת גם שיתופי פעולה בצוות. •משרה מלאה במשמרות בוקר, משמרת ערב ושישי אחת לחודש. • השתלבות בסביבת עבודה המעודדת הכשרות ולמידה. •ניתן להשתלב במתכונת סטאז'. דרישות התפקיד • תואר ראשון לפחות בתחום מדעי - מדעי הרפואה/מדעי החיים/מדעי המעבדה הרפואית/ביולוגיה/כימיה/ביוטכנולוגיה/קדם רפואה/וטרינריה/תזונה. •תעודת הכרה במעמד עובד/ת מעבדה רפואית. • נכונות למשמרת ערב בשבוע ולשישי אחת לחודש. • על פי הוראת משרד הבריאות, נדרש לבצע בדיקה במרפאה תעסוקתית והשלמת חיסונים, בהתאם לתכנית החיסונים של עובדי מערכת הבריאות.",internship
אח/ות מומחה/ית לתחום סוכרת,מכבי שירותי בריאות,מרכז,2026-06-19,https://www.maccabi4u.co.il/careers/all-positions/אח-ות-3149/,אחיות,onsite,maccabi,"מכבי שירותי בריאות מחפשת אח/ות מומחה/ית בתחום סוכרת להצטרף לצוות המקצועי שלנו! בתור אח/ות מומחה/ית בתחום הסוכרת, תספק/י טיפול איכותי ומקצועי לחולי סוכרת. תתמקד/י בביצוע הערכות ומעקב אחרי המטופלים, התאמת הטיפול התרופתי, ותשתמש/י בטכנולוגיות מתקדמות לניטור וטיפול בסוכרת. תדריך/י צוותים רב-מקצועיים ותספק/י ייעוץ למטופלים ולרופאי המשפחה. על המשרה • עבודה במכוני סוכרת או במרפאות רופאי משפחה בקהילה. • הערכה ומעקב: ביצוע הערכה מדויקת של מצב הסוכרת ומעקב אחרי מדדים ותוצאים של המחלה. •טיפול תרופתי: תבצעי שינויים במינון תרופתי קיים ותמליצי על שינוי בטיפול התרופתי המותאם לכל מטופל. •בדיקות ופניות למומחים: הפניה לבדיקות מעבדה לפי הצורך, בירור תוצאות בדיקות ומתן מענה לממצאי הבדיקה. •שיתוף פעולה רפואי: יצירת קשרי עבודה על בסיס עבודת צוות עם רופאי משפחה בהתמודדות עם מטופלים. •ייעוץ ותמיכה בצוותים: סיוע בייעוץ ותמיכה לאחיות וצוותים מטפלים בקהילה, יצירת שיתופי פעולה עם צוותי רפואה. - היקף משרה - 50%-70% דרישות התפקיד •אח/ות מוסמך/ת, בעל/ת תואר ראשון ושני. •בוגרת לימודי מומחיות קלינית בתחום סוכרת/גריאטריה/ פצע / פסיכיאטריה - חובה •ניסיון קודם בטיפול בסוכרת– חובה. •ניסיון של עבודה בקהילה –יתרון. • על פי הוראת משרד הבריאות, נדרש לבצע בדיקה במרפאה תעסוקתית והשלמת חיסונים, בהתאם לתכנית החיסונים של עובדי מערכת הבריאות.",
דרוש/ה מנהל/ת מזכירות למכון דימות בגבעתיים,מכבי שירותי בריאות,מרכז,2026-06-19,https://www.maccabi4u.co.il/careers/all-positions/מנהל-ת-מזכירות-רפואית-3252/,אדמיניסטרציה,onsite,maccabi,"תיאור התפקיד שותפות ניהולית עם מנהל המכון ויישום הנחיות מקצועיות בהתאם לדרישום תקן איזו בתחום. אחריות על האיכות המקצועית של השירות המנהלי במכון בתחום הדימות וכן בהיבטים המקצועיים של סקטור המינהל והשירות המינהלי. הטמעת ערכי השרות בקרב עובדות המינהל, ניהול מדדי השרות במזכירות– בניית תכניות עבודה, הטמעה, ניתוח ובקרה של המדדים להשגת מגמת שיפור מתמיד. ניהול משאבי אנוש - הכנת סידורי עבודה וניתוב אופטימאלי של כוח האדם המינהלי, פיתוח עובדים , מיון קליטה וחניכה של עובדים חדשים, ביצוע הערכות תקופתיות לצוות תפעול יומיומי של מזכירות המכון דרישות התפקיד: תואר ראשון- חובה/במהלך לימודים נסיון ניהולי – יתרון יכולת לתכנן ולקדם תהליכי עבודה בצוותים רב מקצועיים ניהול עצמי- קבלת החלטות, תכון ותעדוף משימות ויכולת עבודה תחת לחץ וריבוי משימות. העבודה בהיקף של 75% המכון נמצא בדרך בן-גוריון 182 גבעתיים",
