title,company,location,date,url,department,workplace_type,level,source,position_type
למשרד הביטחון באגף ההנדסה והבינוי במשרד הביטחון דרוש/ה מפקח/ת בינוי,לוגו משרד הביטחון,פתח תקווה,2026-06-17,https://hujicareer.co.il/jobs/%d7%9c%d7%9e%d7%a9%d7%a8%d7%93-%d7%94%d7%91%d7%99%d7%98%d7%97%d7%95%d7%9f-%d7%91%d7%90%d7%92%d7%a3-%d7%94%d7%94%d7%a0%d7%93%d7%a1%d7%94-%d7%95%d7%94%d7%91%d7%99%d7%a0%d7%95%d7%99-%d7%91%d7%9e%d7%a9/,,onsite,junior,huji,
משרד הביטחון לאגף שיקום ע' בכיר לרווחה,לוגו משרד הביטחון,,2026-06-17,https://hujicareer.co.il/jobs/%d7%9e%d7%a9%d7%a8%d7%93-%d7%94%d7%91%d7%99%d7%98%d7%97%d7%95%d7%9f-%d7%9c%d7%90%d7%92%d7%a3-%d7%a9%d7%99%d7%a7%d7%95%d7%9d-%d7%a2-%d7%91%d7%9b%d7%99%d7%a8-%d7%9c%d7%a8%d7%95%d7%95%d7%97%d7%94/,,onsite,junior,huji,
משרד הביטחון מגייס ר' תחום לתאום הרכש לאגף שיקום,לוגו משרד הביטחון,פתח תקווה,2026-06-17,https://hujicareer.co.il/jobs/%d7%9e%d7%a9%d7%a8%d7%93-%d7%94%d7%91%d7%99%d7%98%d7%97%d7%95%d7%9f-%d7%9e%d7%92%d7%99%d7%99%d7%a1-%d7%a8-%d7%aa%d7%97%d7%95%d7%9d-%d7%9c%d7%aa%d7%90%d7%95%d7%9d-%d7%94%d7%a8%d7%9b%d7%a9-%d7%9c/,,onsite,junior,huji,
סטודנט/ית – טכנאי/ת ייצור רכיבים אופטיים מדויקים,images (1),ירושלים,2026-06-17,https://hujicareer.co.il/jobs/%d7%a1%d7%98%d7%95%d7%93%d7%a0%d7%98-%d7%99%d7%aa-%d7%98%d7%9b%d7%a0%d7%90%d7%99-%d7%aa-%d7%99%d7%99%d7%a6%d7%95%d7%a8-%d7%a8%d7%9b%d7%99%d7%91%d7%99%d7%9d-%d7%90%d7%95%d7%a4%d7%98%d7%99/,,onsite,junior,huji,
איגוד ערים לאיכות סביבה יהודה מגייס: מנהל/ת לשכה,c3,,2026-06-17,https://hujicareer.co.il/jobs/%d7%90%d7%99%d7%92%d7%95%d7%93-%d7%a2%d7%a8%d7%99%d7%9d-%d7%9c%d7%90%d7%99%d7%9b%d7%95%d7%aa-%d7%a1%d7%91%d7%99%d7%91%d7%94-%d7%99%d7%94%d7%95%d7%93%d7%94-%d7%9e%d7%92%d7%99%d7%99%d7%a1-%d7%9e%d7%a0/,,onsite,junior,huji,
משרת סטודנט/ית ללשכה המשפטית במשרד הפנים בירושלים,משרד הפנים לוגו,ירושלים,2026-06-17,https://hujicareer.co.il/jobs/%d7%9e%d7%a9%d7%a8%d7%aa-%d7%a1%d7%98%d7%95%d7%93%d7%a0%d7%98-%d7%99%d7%aa-%d7%9c%d7%9c%d7%a9%d7%9b%d7%94-%d7%94%d7%9e%d7%a9%d7%a4%d7%98%d7%99%d7%aa-%d7%91%d7%9e%d7%a9%d7%a8%d7%93-%d7%94%d7%a4%d7%a0/,,onsite,junior,huji,
משרת סטודנט/ית (סל שיקום) בלשכת הבריאות המחוזית ירושלים,HUJI Career,ירושלים,2026-06-17,https://hujicareer.co.il/jobs/%d7%9e%d7%a9%d7%a8%d7%aa-%d7%a1%d7%98%d7%95%d7%93%d7%a0%d7%98-%d7%99%d7%aa-%d7%a1%d7%9c-%d7%a9%d7%99%d7%a7%d7%95%d7%9d-%d7%91%d7%9c%d7%a9%d7%9b%d7%aa-%d7%94%d7%91%d7%a8%d7%99%d7%90%d7%95%d7%aa/,,onsite,junior,huji,
"מכרז פומבי לתפקיד - ר' תחום מיוחדות באגף סיב""ט",לוגו משרד הביטחון,תל אביב,2026-06-17,https://hujicareer.co.il/jobs/%d7%9e%d7%9b%d7%a8%d7%96-%d7%a4%d7%95%d7%9e%d7%91%d7%99-%d7%9c%d7%aa%d7%a4%d7%a7%d7%99%d7%93-%d7%a8-%d7%aa%d7%97%d7%95%d7%9d-%d7%9e%d7%99%d7%95%d7%97%d7%93%d7%95%d7%aa-%d7%91%d7%90%d7%92%d7%a3/,,onsite,junior,huji,
משרות פתוחות במשרד מבקר המדינה,news-img2,,2026-06-17,https://hujicareer.co.il/jobs/%d7%9e%d7%a9%d7%a8%d7%95%d7%aa-%d7%a4%d7%aa%d7%95%d7%97%d7%95%d7%aa-%d7%91%d7%9e%d7%a9%d7%a8%d7%93-%d7%9e%d7%91%d7%a7%d7%a8-%d7%94%d7%9e%d7%93%d7%99%d7%a0%d7%94-2/,,onsite,junior,huji,
"לעמותת שמחה לילד דרושים רכזים מובילי קבוצה, 80-100% משרה",c3,,2026-06-17,https://hujicareer.co.il/jobs/%d7%9c%d7%a2%d7%9e%d7%95%d7%aa%d7%aa-%d7%a9%d7%9e%d7%97%d7%94-%d7%9c%d7%99%d7%9c%d7%93-%d7%93%d7%a8%d7%95%d7%a9%d7%99%d7%9d-%d7%a8%d7%9b%d7%96%d7%99%d7%9d-%d7%9e%d7%95%d7%91%d7%99%d7%9c%d7%99-%d7%a7/,,onsite,junior,huji,
עובד/ת מעבדה-בית הספר לרפואה וטרינרית-חקלאות,HUJI Career,רחובות,2026-06-17,https://hujicareer.co.il/jobs/%d7%a2%d7%95%d7%91%d7%93-%d7%aa-%d7%9e%d7%a2%d7%91%d7%93%d7%94-%d7%91%d7%99%d7%aa-%d7%94%d7%a1%d7%a4%d7%a8-%d7%9c%d7%a8%d7%a4%d7%95%d7%90%d7%94-%d7%95%d7%98%d7%a8%d7%99%d7%a0%d7%a8%d7%99%d7%aa-%d7%97/,,onsite,junior,huji,
ראש תחום אסיה-פסיפיק - הרשות לבינלאומיות,HUJI Career,ירושלים,2026-06-17,https://hujicareer.co.il/jobs/%d7%a8%d7%90%d7%a9-%d7%aa%d7%97%d7%95%d7%9d-%d7%90%d7%a1%d7%99%d7%94-%d7%a4%d7%a1%d7%99%d7%a4%d7%99%d7%a7-%d7%94%d7%a8%d7%a9%d7%95%d7%aa-%d7%9c%d7%91%d7%99%d7%a0%d7%9c%d7%90%d7%95%d7%9e%d7%99%d7%95/,,onsite,junior,huji,
Senior Computer Vision Engineer (Remote in Israel),HUJI Career,מהבית,2026-06-17,https://hujicareer.co.il/jobs/senior-computer-vision-engineer-remote-in-israel/,,remote,junior,huji,
למרפאה מובילה בתחום הפרעות הקשב והריכוז בירושלים דרוש/ה סטודנט/ית לתפקיד רכז/ת אדמיניסטרציה ושירות,c3,ירושלים,2026-06-17,https://hujicareer.co.il/jobs/%d7%9c%d7%9e%d7%a8%d7%a4%d7%90%d7%94-%d7%9e%d7%95%d7%91%d7%99%d7%9c%d7%94-%d7%91%d7%aa%d7%97%d7%95%d7%9d-%d7%94%d7%a4%d7%a8%d7%a2%d7%95%d7%aa-%d7%94%d7%a7%d7%a9%d7%91-%d7%95%d7%94%d7%a8%d7%99%d7%9b/,,onsite,junior,huji,
"מנהל/ת מחלקת תעשיות, שפכים ורישוי עסקים",c3,ירושלים,2026-06-17,https://hujicareer.co.il/jobs/8072/,,onsite,junior,huji,
המרכז לחינוך סייבר - דרוש.ה מפתח.ת למידה,Cyber Education Center LOGO,,2026-06-17,https://hujicareer.co.il/jobs/%d7%94%d7%9e%d7%a8%d7%9b%d7%96-%d7%9c%d7%97%d7%99%d7%a0%d7%95%d7%9a-%d7%a1%d7%99%d7%99%d7%91%d7%a8-%d7%93%d7%a8%d7%95%d7%a9-%d7%94-%d7%9e%d7%a4%d7%aa%d7%97-%d7%aa-%d7%9c%d7%9e%d7%99%d7%93%d7%94/,,hybrid,junior,huji,
"דרוש/ה משווה טביעות אצבעות במז""פ",HUJI Career,,2026-06-17,https://hujicareer.co.il/jobs/%d7%93%d7%a8%d7%95%d7%a9-%d7%94-%d7%9e%d7%a9%d7%95%d7%95%d7%94-%d7%98%d7%91%d7%99%d7%a2%d7%95%d7%aa-%d7%90%d7%a6%d7%91%d7%a2%d7%95%d7%aa-%d7%91%d7%9e%d7%96%d7%a4/,,onsite,junior,huji,
צוערים לשירות המדינה - מחפשים סטודנט.ית דיגיטל,download (21),ירושלים,2026-06-17,https://hujicareer.co.il/jobs/%d7%a6%d7%95%d7%a2%d7%a8%d7%99%d7%9d-%d7%9c%d7%a9%d7%99%d7%a8%d7%95%d7%aa-%d7%94%d7%9e%d7%93%d7%99%d7%a0%d7%94-%d7%9e%d7%97%d7%a4%d7%a9%d7%99%d7%9d-%d7%a1%d7%98%d7%95%d7%93%d7%a0%d7%98-%d7%99%d7%aa/,,onsite,junior,huji,
למחלקת המחקר בתאגיד הבריאות במרכז הרפואי שמיר דרוש/ה מזכיר/ה,111111,,2026-06-17,https://hujicareer.co.il/jobs/%d7%9c%d7%9e%d7%97%d7%9c%d7%a7%d7%aa-%d7%94%d7%9e%d7%97%d7%a7%d7%a8-%d7%91%d7%aa%d7%90%d7%92%d7%99%d7%93-%d7%94%d7%91%d7%a8%d7%99%d7%90%d7%95%d7%aa-%d7%91%d7%9e%d7%a8%d7%9b%d7%96-%d7%94%d7%a8%d7%a4/,,onsite,junior,huji,
מוקדנ/ית לחדר מצב,סוכנותלוגו_1591780223_543456365-624x463,ירושלים,2026-06-17,https://hujicareer.co.il/jobs/%d7%9e%d7%95%d7%a7%d7%93%d7%a0-%d7%99%d7%aa-%d7%9c%d7%97%d7%93%d7%a8-%d7%9e%d7%a6%d7%91/,,onsite,junior,huji,
"רכז.ת לתכנית הנוער קל""ף מנצח",HUJI Career,ירושלים,2026-06-17,https://hujicareer.co.il/jobs/%d7%a8%d7%9b%d7%96-%d7%aa-%d7%9c%d7%aa%d7%9b%d7%a0%d7%99%d7%aa-%d7%94%d7%a0%d7%95%d7%a2%d7%a8-%d7%a7%d7%9c%d7%a3-%d7%9e%d7%a0%d7%a6%d7%97/,,onsite,junior,huji,
דרוש/ה רואה/ת חשבון/מתמחה למשרד ימין ג’ורג’י ושות',c3,ירושלים,2026-06-17,https://hujicareer.co.il/jobs/8065/,,onsite,junior,huji,internship
עובד/ת מעבדה-מרכז אדמונד ולילי ספרא למדעי המוח,HUJI Career,ירושלים,2026-06-17,https://hujicareer.co.il/jobs/%d7%a2%d7%95%d7%91%d7%93-%d7%aa-%d7%9e%d7%a2%d7%91%d7%93%d7%94-%d7%9e%d7%a8%d7%9b%d7%96-%d7%90%d7%93%d7%9e%d7%95%d7%a0%d7%93-%d7%95%d7%9c%d7%99%d7%9c%d7%99-%d7%a1%d7%a4%d7%a8%d7%90-%d7%9c%d7%9e-3/,,onsite,junior,huji,
דרוש/ה עוזר/ת הפקה וניהול משרדי החברה,hqdefault,ירושלים,2026-06-17,https://hujicareer.co.il/jobs/%d7%93%d7%a8%d7%95%d7%a9-%d7%94-%d7%a2%d7%95%d7%96%d7%a8-%d7%aa-%d7%94%d7%a4%d7%a7%d7%94-%d7%95%d7%a0%d7%99%d7%94%d7%95%d7%9c-%d7%9e%d7%a9%d7%a8%d7%93%d7%99-%d7%94%d7%97%d7%91%d7%a8%d7%94/,,onsite,junior,huji,
מנהלן/ית הוראה ותלמידים - הפקולטה למשפטים,HUJI Career,ירושלים,2026-06-17,https://hujicareer.co.il/jobs/%d7%9e%d7%a0%d7%94%d7%9c%d7%9f-%d7%99%d7%aa-%d7%94%d7%95%d7%a8%d7%90%d7%94-%d7%95%d7%aa%d7%9c%d7%9e%d7%99%d7%93%d7%99%d7%9d-%d7%94%d7%a4%d7%a7%d7%95%d7%9c%d7%98%d7%94-%d7%9c%d7%9e%d7%a9%d7%a4%d7%98-4/,,onsite,junior,huji,
רכז/ת תקשורת ישראלית - אגף שיווק ותקשורת,HUJI Career,ירושלים,2026-06-17,https://hujicareer.co.il/jobs/%d7%a8%d7%9b%d7%96-%d7%aa-%d7%aa%d7%a7%d7%a9%d7%95%d7%a8%d7%aa-%d7%99%d7%a9%d7%a8%d7%90%d7%9c%d7%99%d7%aa-%d7%90%d7%92%d7%a3-%d7%a9%d7%99%d7%95%d7%95%d7%a7-%d7%95%d7%aa%d7%a7%d7%a9%d7%95%d7%a8%d7%aa/,,onsite,junior,huji,
"רשות החדשנות מחפשת רכז/ת תחומים מנהלת ISERD – החלפה לחל""ד (JB – 91)",הרשות לחדשנות,ירושלים,2026-06-17,https://hujicareer.co.il/jobs/%d7%a8%d7%a9%d7%95%d7%aa-%d7%94%d7%97%d7%93%d7%a9%d7%a0%d7%95%d7%aa-%d7%9e%d7%97%d7%a4%d7%a9%d7%aa-%d7%a8%d7%9b%d7%96-%d7%aa-%d7%aa%d7%97%d7%95%d7%9e%d7%99%d7%9d-%d7%9e%d7%a0%d7%94%d7%9c%d7%aa-iserd/,,onsite,junior,huji,maternity_cover
רשות החדשנות מחפשת סטודנט/ית לאגף כלכלה ומחקר (JB – 70),הרשות לחדשנות,ירושלים,2026-06-17,https://hujicareer.co.il/jobs/%d7%a8%d7%a9%d7%95%d7%aa-%d7%94%d7%97%d7%93%d7%a9%d7%a0%d7%95%d7%aa-%d7%9e%d7%97%d7%a4%d7%a9%d7%aa-%d7%a1%d7%98%d7%95%d7%93%d7%a0%d7%98-%d7%99%d7%aa-%d7%9c%d7%90%d7%92%d7%a3-%d7%9b%d7%9c%d7%9b%d7%9c/,,onsite,junior,huji,
"דרוש/ה עו""ס או סטודנט/ית לעבודה עם דרי רחוב",jerusalem,ירושלים,2026-06-17,https://hujicareer.co.il/jobs/%d7%93%d7%a8%d7%95%d7%a9-%d7%94-%d7%a2%d7%95%d7%a1-%d7%90%d7%95-%d7%a1%d7%98%d7%95%d7%93%d7%a0%d7%98-%d7%99%d7%aa-%d7%9c%d7%a2%d7%91%d7%95%d7%93%d7%94-%d7%a2%d7%9d-%d7%93%d7%a8%d7%99-%d7%a8%d7%97/,,onsite,junior,huji,
סטודנטים/ות למשימה משמעותית ביחידה לדרי רחוב,jerusalem,ירושלים,2026-06-17,https://hujicareer.co.il/jobs/%d7%a1%d7%98%d7%95%d7%93%d7%a0%d7%98%d7%99%d7%9d-%d7%95%d7%aa-%d7%9c%d7%9e%d7%a9%d7%99%d7%9e%d7%94-%d7%9e%d7%a9%d7%9e%d7%a2%d7%95%d7%aa%d7%99%d7%aa-%d7%91%d7%99%d7%97%d7%99%d7%93%d7%94-%d7%9c%d7%93/,,onsite,junior,huji,
דרוש/ה מדריך לדרי רחוב - עיריית ירושלים,jerusalem,ירושלים,2026-06-17,https://hujicareer.co.il/jobs/%d7%93%d7%a8%d7%95%d7%a9-%d7%94-%d7%9e%d7%93%d7%a8%d7%99%d7%9a-%d7%9c%d7%93%d7%a8%d7%99-%d7%a8%d7%97%d7%95%d7%91-%d7%a2%d7%99%d7%a8%d7%99%d7%99%d7%aa-%d7%99%d7%a8%d7%95%d7%a9%d7%9c%d7%99%d7%9d/,,onsite,junior,huji,
רשות החדשנות מחפשת כלכלנ/ית מחלקת תקצוב ותשלומים,הרשות לחדשנות,ירושלים,2026-06-17,https://hujicareer.co.il/jobs/%d7%a8%d7%a9%d7%95%d7%aa-%d7%94%d7%97%d7%93%d7%a9%d7%a0%d7%95%d7%aa-%d7%9e%d7%97%d7%a4%d7%a9%d7%aa-%d7%9b%d7%9c%d7%9b%d7%9c%d7%a0-%d7%99%d7%aa-%d7%9e%d7%97%d7%9c%d7%a7%d7%aa-%d7%aa%d7%a7%d7%a6%d7%95/,,onsite,junior,huji,
"עובד/ת מעבדה - היחידה לציוד בין-מחלקתי - הפקולטה לחקלאות, מזון וסביבה",HUJI Career,רחובות,2026-06-17,https://hujicareer.co.il/jobs/%d7%a2%d7%95%d7%91%d7%93-%d7%aa-%d7%9e%d7%a2%d7%91%d7%93%d7%94-%d7%94%d7%99%d7%97%d7%99%d7%93%d7%94-%d7%9c%d7%a6%d7%99%d7%95%d7%93-%d7%91%d7%99%d7%9f-%d7%9e%d7%97%d7%9c%d7%a7%d7%aa%d7%99-%d7%94/,,onsite,junior,huji,
דרוש/ה מנהל/ת מחלקת פדגוגיה,HUJI Career,ירושלים,2026-06-17,https://hujicareer.co.il/jobs/%d7%93%d7%a8%d7%95%d7%a9-%d7%94-%d7%9e%d7%a0%d7%94%d7%9c-%d7%aa-%d7%9e%d7%97%d7%9c%d7%a7%d7%aa-%d7%a4%d7%93%d7%92%d7%95%d7%92%d7%99%d7%94/,,onsite,junior,huji,
דרוש/ה מנהל/ת מחלקת פרויקטים חינוכיים,HUJI Career,ירושלים,2026-06-17,https://hujicareer.co.il/jobs/8049/,,onsite,junior,huji,
"דרוש/ה ליד ושם – אוספ/ת תיעוד ממקורות פרטיים, מערך האוספים",250px-YadVashemLogo.svg,ירושלים,2026-06-17,https://hujicareer.co.il/jobs/%d7%93%d7%a8%d7%95%d7%a9-%d7%94-%d7%9c%d7%99%d7%93-%d7%95%d7%a9%d7%9d-%d7%90%d7%95%d7%a1%d7%a4-%d7%aa-%d7%aa%d7%99%d7%a2%d7%95%d7%93-%d7%9e%d7%9e%d7%a7%d7%95%d7%a8%d7%95%d7%aa-%d7%a4%d7%a8/,,onsite,junior,huji,
"לרשות ניירות ערך, מחלקת חקירות, מודיעין ובקרת מסחר, דרוש/ה אנליסט/ית מסחר",Logo_israel_securities_authority,תל אביב,2026-06-17,https://hujicareer.co.il/jobs/%d7%9c%d7%a8%d7%a9%d7%95%d7%aa-%d7%a0%d7%99%d7%99%d7%a8%d7%95%d7%aa-%d7%a2%d7%a8%d7%9a-%d7%9e%d7%97%d7%9c%d7%a7%d7%aa-%d7%97%d7%a7%d7%99%d7%a8%d7%95%d7%aa-%d7%9e%d7%95%d7%93%d7%99%d7%a2%d7%99%d7%9f-2/,,onsite,junior,huji,
"עוזר/ת לענייני הוראה - הפקולטה לרפואה - ביה""ס לריפוי בעיסוק",HUJI Career,ירושלים,2026-06-17,https://hujicareer.co.il/jobs/%d7%a2%d7%95%d7%96%d7%a8-%d7%aa-%d7%9c%d7%a2%d7%a0%d7%99%d7%99%d7%a0%d7%99-%d7%94%d7%95%d7%a8%d7%90%d7%94-%d7%94%d7%a4%d7%a7%d7%95%d7%9c%d7%98%d7%94-%d7%9c%d7%a8%d7%a4%d7%95%d7%90%d7%94-%d7%91/,,onsite,junior,huji,
"למשרד התקשורת, לאגף מינהל פיקוח ואכיפה, לתחום פניות ציבור דרוש/ה סטודנט/ית",MinistryOfCom,תל אביב,2026-06-17,https://hujicareer.co.il/jobs/%d7%9c%d7%9e%d7%a9%d7%a8%d7%93-%d7%94%d7%aa%d7%a7%d7%a9%d7%95%d7%a8%d7%aa-%d7%9c%d7%90%d7%92%d7%a3-%d7%9e%d7%99%d7%a0%d7%94%d7%9c-%d7%a4%d7%99%d7%a7%d7%95%d7%97-%d7%95%d7%90%d7%9b%d7%99%d7%a4%d7%94-2/,,onsite,junior,huji,
לעמותת מחשבה טובה דרוש/ה מנהל/ת תחום האוריינות הדיגיטלית,c3,ירושלים,2026-06-17,https://hujicareer.co.il/jobs/%d7%9c%d7%a2%d7%9e%d7%95%d7%aa%d7%aa-%d7%9e%d7%97%d7%a9%d7%91%d7%94-%d7%98%d7%95%d7%91%d7%94-%d7%93%d7%a8%d7%95%d7%a9-%d7%94-%d7%9e%d7%a0%d7%94%d7%9c-%d7%aa-%d7%aa%d7%97%d7%95%d7%9d-%d7%94%d7%90%d7%95/,,onsite,junior,huji,
"סמב""צ אגף חקירות ומודיעין (אח""מ)",HUJI Career,ירושלים,2026-06-17,https://hujicareer.co.il/jobs/%d7%a1%d7%9e%d7%91%d7%a6-%d7%90%d7%92%d7%a3-%d7%97%d7%a7%d7%99%d7%a8%d7%95%d7%aa-%d7%95%d7%9e%d7%95%d7%93%d7%99%d7%a2%d7%99%d7%9f-%d7%90%d7%97%d7%9e/,,onsite,junior,huji,
המרכז הרפואי שמיר מגייס סטודנט/ית לאגף מערכות מידע ומיחשוב,111111,,2026-06-17,https://hujicareer.co.il/jobs/%d7%94%d7%9e%d7%a8%d7%9b%d7%96-%d7%94%d7%a8%d7%a4%d7%95%d7%90%d7%99-%d7%a9%d7%9e%d7%99%d7%a8-%d7%9e%d7%92%d7%99%d7%99%d7%a1-%d7%a1%d7%98%d7%95%d7%93%d7%a0%d7%98-%d7%99%d7%aa-%d7%9c%d7%90%d7%92/,,onsite,junior,huji,
מתמחים/ טרום מתמחים- משפטים,דר מאיר טויזר ושות,תל אביב,2026-06-16,https://hujicareer.co.il/jobs/%d7%9e%d7%aa%d7%9e%d7%97%d7%99%d7%9d-%d7%98%d7%a8%d7%95%d7%9d-%d7%9e%d7%aa%d7%9e%d7%97%d7%99%d7%9d-%d7%9e%d7%a9%d7%a4%d7%98%d7%99%d7%9d/,,onsite,junior,huji,
"דרוש/ה רכז/ת אדמיניסטרטיבי/ת באגף חדשנות, מערכות מידע וטכנולוגיה ביד ושם",250px-YadVashemLogo.svg,ירושלים,2026-06-15,https://hujicareer.co.il/jobs/%d7%93%d7%a8%d7%95%d7%a9-%d7%94-%d7%a8%d7%9b%d7%96-%d7%aa-%d7%90%d7%93%d7%9e%d7%99%d7%a0%d7%99%d7%a1%d7%98%d7%a8%d7%98%d7%99%d7%91%d7%99-%d7%aa-%d7%91%d7%90%d7%92%d7%a3-%d7%97%d7%93%d7%a9%d7%a0%d7%95/,,onsite,junior,huji,
מנהל/ת תחום יישומים לאגף מערכות מידע ומיחשוב במרכז הרפואי שמיר,111111,,2026-06-15,https://hujicareer.co.il/jobs/%d7%9e%d7%a0%d7%94%d7%9c-%d7%aa-%d7%aa%d7%97%d7%95%d7%9d-%d7%99%d7%99%d7%a9%d7%95%d7%9e%d7%99%d7%9d-%d7%9c%d7%90%d7%92%d7%a3-%d7%9e%d7%a2%d7%a8%d7%9b%d7%95%d7%aa-%d7%9e%d7%99%d7%93%d7%a2-%d7%95%d7%9e/,,onsite,junior,huji,
ראש/ת תחום צרכנות בגרינפיס ישראל,HUJI Career,תל אביב,2026-06-15,https://hujicareer.co.il/jobs/%d7%a8%d7%90%d7%a9-%d7%aa-%d7%aa%d7%97%d7%95%d7%9d-%d7%a6%d7%a8%d7%9b%d7%a0%d7%95%d7%aa-%d7%91%d7%92%d7%a8%d7%99%d7%a0%d7%a4%d7%99%d7%a1-%d7%99%d7%a9%d7%a8%d7%90%d7%9c/,,onsite,junior,huji,
סט-אפיסט/ית ומתכנת/ת CNC - מכון רקח לפיסיקה,HUJI Career,ירושלים,2026-06-15,https://hujicareer.co.il/jobs/%d7%a1%d7%98-%d7%90%d7%a4%d7%99%d7%a1%d7%98-%d7%99%d7%aa-%d7%95%d7%9e%d7%aa%d7%9b%d7%a0%d7%aa-%d7%aa-cnc-%d7%9e%d7%9b%d7%95%d7%9f-%d7%a8%d7%a7%d7%97-%d7%9c%d7%a4%d7%99%d7%a1%d7%99%d7%a7%d7%94-2/,,onsite,junior,huji,
כתב/ת מגזין יצירתי/ת ונלהב/ת לאתר כיפה,Screenshot 2026-06-15 145428,ירושלים,2026-06-15,https://hujicareer.co.il/jobs/%d7%9b%d7%aa%d7%91-%d7%aa-%d7%9e%d7%92%d7%96%d7%99%d7%9f-%d7%99%d7%a6%d7%99%d7%a8%d7%aa%d7%99-%d7%aa-%d7%95%d7%a0%d7%9c%d7%94%d7%91-%d7%aa-%d7%9c%d7%90%d7%aa%d7%a8-%d7%9b%d7%99%d7%a4%d7%94/,,onsite,junior,huji,
לאתר החדשות כיפה דרוש עורך חדשות למשרה התחלתית,Screenshot 2026-06-15 145428,ירושלים,2026-06-15,https://hujicareer.co.il/jobs/%d7%9c%d7%90%d7%aa%d7%a8-%d7%94%d7%97%d7%93%d7%a9%d7%95%d7%aa-%d7%9b%d7%99%d7%a4%d7%94-%d7%93%d7%a8%d7%95%d7%a9-%d7%a2%d7%95%d7%a8%d7%9a-%d7%97%d7%93%d7%a9%d7%95%d7%aa-%d7%9c%d7%9e%d7%a9%d7%a8%d7%94/,,onsite,junior,huji,
ראש דסק חדשות באתר כיפה,Screenshot 2026-06-15 145428,ירושלים,2026-06-15,https://hujicareer.co.il/jobs/%d7%a8%d7%90%d7%a9-%d7%93%d7%a1%d7%a7-%d7%97%d7%93%d7%a9%d7%95%d7%aa-%d7%91%d7%90%d7%aa%d7%a8-%d7%9b%d7%99%d7%a4%d7%94/,,onsite,junior,huji,
Student Administrator - HUJI Business School - International Office,HUJI Career,ירושלים,2026-06-15,https://hujicareer.co.il/jobs/student-administrator-huji-business-school-international-office/,,onsite,junior,huji,internship
"כלכלן/ית ביחידת מוסדות ושווקים פיננסיים בחטיבת המחקר, בירושלים",Bank_of_Israel_Seal.svg,ירושלים,2026-06-15,https://hujicareer.co.il/jobs/%d7%9b%d7%9c%d7%9b%d7%9c%d7%9f-%d7%99%d7%aa-%d7%91%d7%99%d7%97%d7%99%d7%93%d7%aa-%d7%9e%d7%95%d7%a1%d7%93%d7%95%d7%aa-%d7%95%d7%a9%d7%95%d7%95%d7%a7%d7%99%d7%9d-%d7%a4%d7%99%d7%a0%d7%a0%d7%a1%d7%99/,,onsite,junior,huji,
כלכלן/ית ביחידת כלכלה ריאלית בחטיבה למידע ולסטטיסטיקה בירושלים,Bank_of_Israel_Seal.svg,ירושלים,2026-06-15,https://hujicareer.co.il/jobs/%d7%9b%d7%9c%d7%9b%d7%9c%d7%9f-%d7%99%d7%aa-%d7%91%d7%99%d7%97%d7%99%d7%93%d7%aa-%d7%9b%d7%9c%d7%9b%d7%9c%d7%94-%d7%a8%d7%99%d7%90%d7%9c%d7%99%d7%aa-%d7%91%d7%97%d7%98%d7%99%d7%91%d7%94-%d7%9c%d7%9e/,,onsite,junior,huji,
"מבקר/ת במדור פיקוח לשכות בלשכת מנכ""ל - בנק ישראל",Bank_of_Israel_Seal.svg,תל אביב,2026-06-15,https://hujicareer.co.il/jobs/%d7%9e%d7%91%d7%a7%d7%a8-%d7%aa-%d7%91%d7%9e%d7%93%d7%95%d7%a8-%d7%a4%d7%99%d7%a7%d7%95%d7%97-%d7%9c%d7%a9%d7%9b%d7%95%d7%aa-%d7%91%d7%9c%d7%a9%d7%9b%d7%aa-%d7%9e%d7%a0%d7%9b%d7%9c-%d7%91%d7%a0/,,onsite,junior,huji,
למשרד התקשורת לממונה על יישום חוק חופש המידע דרושות/ים סטודנטיות/ים,MinistryOfCom,ירושלים,2026-06-15,https://hujicareer.co.il/jobs/%d7%9c%d7%9e%d7%a9%d7%a8%d7%93-%d7%94%d7%aa%d7%a7%d7%a9%d7%95%d7%a8%d7%aa-%d7%9c%d7%9e%d7%9e%d7%95%d7%a0%d7%94-%d7%a2%d7%9c-%d7%99%d7%99%d7%a9%d7%95%d7%9d-%d7%97%d7%95%d7%a7-%d7%97%d7%95%d7%a4%d7%a9/,,onsite,junior,huji,
למשרד התקשורת דרוש/ה סטודנט/ית לתחום למידה ארגונית,MinistryOfCom,ירושלים,2026-06-15,https://hujicareer.co.il/jobs/%d7%9c%d7%9e%d7%a9%d7%a8%d7%93-%d7%94%d7%aa%d7%a7%d7%a9%d7%95%d7%a8%d7%aa-%d7%93%d7%a8%d7%95%d7%a9-%d7%94-%d7%a1%d7%98%d7%95%d7%93%d7%a0%d7%98-%d7%99%d7%aa-%d7%9c%d7%aa%d7%97%d7%95%d7%9d-%d7%9c%d7%9e/,,onsite,junior,huji,
