title,company,location,date,url,department,workplace_type,source,description,position_type
עובד/ת סוציאלי/ת למרפאות כפר סבא,קופת חולים מאוחדת,רמת השרון,2026-05-24,https://www.meuhedet.co.il/?id=13213&j=1,עו''ס,onsite,meuhedet,,
"רכז/ת אדמיניסטרטיבי/ת מערך ברה""ן - מחוז מרכז",קופת חולים מאוחדת,ראש העין,2026-05-24,https://www.meuhedet.co.il/?id=13214&j=1,פקידות ואדמניסטרציה,onsite,meuhedet,,
אחות למרפאת הטיילת בארמון הנציב,קופת חולים מאוחדת,ארמון הנציב,2026-05-24,https://www.meuhedet.co.il/?id=13215&j=1,סיעוד,onsite,meuhedet,,
"סייע/ת מרפ""ש מודיעין עילית",קופת חולים מאוחדת,מודיעין עילית,2026-05-23,https://www.meuhedet.co.il/?id=13209&j=1,פקידות ואדמניסטרציה,onsite,meuhedet,,
"טכנולוגית רפואית - ביה""ח משגב לדך",קופת חולים מאוחדת,ירושלים,2026-05-19,https://www.meuhedet.co.il/?id=13201&j=1,טכנ.מכשור רפואי,onsite,meuhedet,,
פסיכולוג/ית שיקומי למכון שיקום - מרכז המכונים ראם,קופת חולים מאוחדת,רחובות,2026-05-19,https://www.meuhedet.co.il/?id=13204&j=1,פסיכולוגים,onsite,meuhedet,,
דוגם/ת למרפאת התמרים ביתר עילית,קופת חולים מאוחדת,ביתר עילית,2026-05-19,https://www.meuhedet.co.il/?id=13206&j=1,סיעוד,onsite,meuhedet,,
רוקח/ת לבית מרקחת הגבעה בית שמש,קופת חולים מאוחדת,בית שמש,2026-05-19,https://www.meuhedet.co.il/?id=13207&j=1,רוקחות,onsite,meuhedet,,
רכז/ת מתמחים במחלקה להתמחות ברפואת משפחה מחוז מרכז,קופת חולים מאוחדת,ראש העין,2026-05-18,https://www.meuhedet.co.il/?id=13192&j=1,רפואה,onsite,meuhedet,,internship
דיאטנ/ית בת ים,קופת חולים מאוחדת,בת ים,2026-05-18,https://www.meuhedet.co.il/?id=13194&j=1,תזונה,onsite,meuhedet,,
"אח/ות למכון בריאות האישה - בית חולים משגב לדך, ירושלים",קופת חולים מאוחדת,ירושלים,2026-05-18,https://www.meuhedet.co.il/?id=13195&j=1,סיעוד,onsite,meuhedet,,
"פרמדיק במכון MRI ביה""ח משגב לדך",קופת חולים מאוחדת,ירושלים,2026-05-18,https://www.meuhedet.co.il/?id=13196&j=1,כללי,onsite,meuhedet,,
"מ""מ קלינאי/ת תקשורת לראש העין פסגות",קופת חולים מאוחדת,ראש העין,2026-05-18,https://www.meuhedet.co.il/?id=13198&j=1,קלינאי תקשורת,onsite,meuhedet,,
שינן/ית לרופא שיניים למרפאה רחובות בנימין,קופת חולים מאוחדת,רחובות,2026-05-18,https://www.meuhedet.co.il/?id=13200&j=1,רפואת שיניים,onsite,meuhedet,,
למרפאת שיניים מאוחדת נתיבות דרוש/ה סייע/ת לרופא שיניים.,קופת חולים מאוחדת,נתיבות,2026-05-17,https://www.meuhedet.co.il/?id=13187&j=1,רפואת שיניים,onsite,meuhedet,,
"מתאם/ת שירות אישי/ת למרפאת המושבה, הוד השרון",קופת חולים מאוחדת,הוד השרון,2026-05-17,https://www.meuhedet.co.il/?id=13190&j=1,פקידות ואדמניסטרציה,onsite,meuhedet,,
